Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G5	C1(C(C(C(C1O)O)O)O)O	XNAUSUVBDKISHM	150.05282342	C5H10O5	5	10	5	-2.5505	0.115	5	5	101.15	-0.79823
G5	CC(CC(C(C(CO)O)O)O)O	SXNGYWLMPFNJNX	180.099773612	C7H16O5	7	16	5	-1.7647	-0.231	5	5	101.15	-3.1752
G5	CC(CO)(C(C(CO)O)O)O	MLMZDKFLNSRHDV	166.084123548	C6H14O5	6	14	5	-2.1978	0.308	5	5	101.15	-2.0855
G5	C1C(C(C)O)(C(C(O)O1)O)O	RKMNPLIQYZPIMY	164.068473484	C6H12O5	6	12	5	-1.7781	0.013	5	4	90.15	-0.10154
G5	CC(C1C(C(C(O)O1)O)O)O	AFNUZVCFKQUDBJ	164.068473484	C6H12O5	6	12	5	-1.7514	-0.256	5	4	90.15	-3.5175
G5	CC(C1(C(C(CO1)O)O)O)O	ZCEUQVBSRPIKHS	164.068473484	C6H12O5	6	12	5	-1.8118	-0.125	5	4	90.15	-3.575
G5	C(C1C(C(C(O1)O)O)O)=O	BYJWRSBVRKMRDN	148.037173356	C5H8O5	5	8	5	-2.323	-0.093	5	3	86.99	-4.8275
G5	C(C1(C)C(C(C(O1)O)O)O)=O	DACMNMFDKJYJBA	162.05282342	C6H10O5	6	10	5	-2.025	-0.202	5	3	86.99	-4.2993
G5	CC1C(C(C(O)O1)O)O	MKMRBXQLEMYZOY	134.0579088	C5H10O4	5	10	4	-1.184	-0.385	4	3	69.92	-0.33951
G5	CC1C(CO)(C(C(O)O1)O)O	VSTCLKQQGTYAAZ	164.068473484	C6H12O5	6	12	5	-1.8127	0.013	5	4	90.15	1.1959
G5	CC1C(C(C(C(O)O1)O)O)O	SHZGCJCMOBCMKK	164.068473484	C6H12O5	6	12	5	-1.6941	-0.256	5	4	90.15	0.38132
G5	C(C(C(CCCO)O)O)=O	KUIOHCAQZYZUSR	148.073558864	C6H12O4	6	12	4	-1.3145	-0.467	4	3	77.76	-9.4064
G5	C(CCC(C(C=O)O)O)(O)=O	DPNBFMYNFYUJJN	162.05282342	C6H10O5	6	10	5	-1.6641	-0.449	5	3	94.83	-5.0533
G5	C(C(C=O)(C(CO)CO)O)=O	SHXNJNZVFLYOAI	162.05282342	C6H10O5	6	10	5	-2.6683	0.204	5	3	94.83	-4.1827
G5	C(C(C=O)(CC(CO)O)O)=O	VPIOWDKXIUCSRM	162.05282342	C6H10O5	6	10	5	-2.5273	-0.014	5	3	94.83	-7.8567
G5	C1C2(CC(C(C2O)O)(O)O1)O	LJXNIEQBYNEYJW	162.05282342	C6H10O5	6	10	5	-2.0917	-0.05	5	4	90.15	0.89477
G5	C1(C(CC2(C(O)OCC12)O)O)=O	JIWWTBOFYBKRSM	174.05282342	C7H10O5	7	10	5	-1.601	-0.284	5	3	86.99	1.3486
G5	C(C1(CC2(C(C1CO2)O)O)O)=O	BNOYJYFZPIRHRP	174.05282342	C7H10O5	7	10	5	-2.1093	-0.317	5	3	86.99	-2.8597
G5	C(C1(CC2C(C1C(O)O2)O)O)=O	JYFUUKJZMPGVJL	174.05282342	C7H10O5	7	10	5	-2.0489	-0.448	5	3	86.99	-2.765
G5	C1(C(C2C(O)OC(C2O)C1)O)=O	VUKSUGZBXJIRGY	174.05282342	C7H10O5	7	10	5	-1.5743	-0.553	5	3	86.99	0.7194
G5	C(C1(C2C(C(CC2O)O1)O)O)=O	GPKDNPOOJXOZBU	174.05282342	C7H10O5	7	10	5	-2.0826	-0.586	5	3	86.99	-1.5035
G5	C1(C(C2C(C1)OC(C2O)O)O)=O	HDEXVWMOJUDROA	174.05282342	C7H10O5	7	10	5	-1.5743	-0.553	5	3	86.99	0.69964
G5	C(C1C2C(CC(C2O)(O1)O)O)=O	GHQRENOOTPPGQE	174.05282342	C7H10O5	7	10	5	-2.0826	-0.586	5	3	86.99	-1.5326
G5	C(C1C2(CC(C(C2)(O1)O)O)O)=O	LGEAXVGTCFOLOJ	174.05282342	C7H10O5	7	10	5	-2.0539	-0.535	5	3	86.99	-2.5091
G5	C1(C2C(C(CC2O)O1)O)O	MCZPMDZBECFHIF	146.0579088	C6H10O4	6	10	4	-1.2079	-0.631	4	3	69.92	0.25228
G5	C1(C2C(C(C(C2O)O1)O)O)O	ZNAUFJHITFLCAF	162.05282342	C6H10O5	6	10	5	-2.06	-0.232	5	4	90.15	-1.0388
G5	C12C(C(C(CC1O)(O)O2)O)O	ROHQSBZWNCEWCP	162.05282342	C6H10O5	6	10	5	-2.065	-0.319	5	4	90.15	-2.8072
G5	C1C2(C(C(CC2O)(O)O1)O)O	GYPBCGBWVBGJBM	162.05282342	C6H10O5	6	10	5	-2.0917	-0.05	5	4	90.15	0.84472
G5	C(C1(C2CC(C1C(O)O2)O)O)=O	IMCMRJGDPNIOEW	174.05282342	C7H10O5	7	10	5	-2.0489	-0.448	5	3	86.99	-1.3374
G5	C(C1C2CC(C1(C(O)O2)O)O)=O	VDXHSMQTNBJEDJ	174.05282342	C7H10O5	7	10	5	-2.0489	-0.448	5	3	86.99	-1.4191
G5	C(C1C2CC(C(O)O2)(C1O)O)=O	KCJFUKFTPMIIDI	174.05282342	C7H10O5	7	10	5	-2.0489	-0.448	5	3	86.99	-2.803
G5	C1(C(C2(C(C1)OC(C2)O)O)O)=O	WHTKLTKQPZTEAK	174.05282342	C7H10O5	7	10	5	-1.5456	-0.502	5	3	86.99	0.37704
G5	C(C1C(C)OC(CO)(C1O)O)=O	IOFATTLROSOTQZ	176.068473484	C7H12O5	7	12	5	-1.864	-0.392	5	3	86.99	-1.7424
G5	C(C1C(C)OC(C1(CO)O)O)=O	UFEGWLKYJGDQDX	176.068473484	C7H12O5	7	12	5	-1.8303	-0.254	5	3	86.99	-1.5116
G5	C(C1(COC(C1C(C)O)O)O)=O	SUPAEBYWRQYQGP	176.068473484	C7H12O5	7	12	5	-1.7957	-0.254	5	3	86.99	-3.0684
G5	C1(C(O)OC(CC(C)O)C1O)=O	ZYVZWKWKXTXWJN	176.068473484	C7H12O5	7	12	5	-1.1533	-0.577	5	3	86.99	-2.1893
G5	C1C(C)(C(C(O)O1)C(C)O)O	HXTQTFNMQVTECB	162.089208928	C7H14O4	7	14	4	-0.6567	-0.546	4	3	69.92	-0.1695
G5	CC(C1C(C(C(O)O1)CO)O)O	STHOTJRVJQCUIW	178.084123548	C7H14O5	7	14	5	-1.5567	-0.308	5	4	90.15	-1.5248
G5	C1C(C(C(O)O1)C(CCO)O)O	YUKQQKPSYBOQJQ	178.084123548	C7H14O5	7	14	5	-1.427	-0.2	5	4	90.15	-1.5693
G5	C(C1(COC(C1CO)O)O)=O	ZZKHYDJZAPAEEE	162.05282342	C6H10O5	6	10	5	-2.155	0.124	5	3	86.99	-2.3055
G5	C1(C(O)OC(CCO)C1O)=O	BBERYNOOOOUUSX	162.05282342	C6H10O5	6	10	5	-1.5126	-0.199	5	3	86.99	-1.054
G5	C(C1COC(C)(C1(CO)O)O)=O	CCTFSZPMCAKSFN	176.068473484	C7H12O5	7	12	5	-1.8907	-0.123	5	3	86.99	-0.81333
G5	C(C)(C1(COC(C1CO)O)O)=O	UALTZHUPNPESCK	176.068473484	C7H12O5	7	12	5	-1.6146	-0.09	5	3	86.99	1.2413
G5	C(C1COC(CO)(C1(C)O)O)=O	LVYTZMAJGQRHEO	176.068473484	C7H12O5	7	12	5	-1.8907	-0.123	5	3	86.99	-0.94967
G5	C1(C(C)(O)OC(CCO)C1O)=O	HQYQUORBOGILFI	176.068473484	C7H12O5	7	12	5	-1.2483	-0.446	5	3	86.99	-0.18541
G5	C1(C(CO)(O)OC(CCO)C1)=O	NAETYOPNRFSHMA	176.068473484	C7H12O5	7	12	5	-1.3229	-0.338	5	3	86.99	-1.7814
G5	C(C1COC(C1(C(C)O)O)O)=O	IYZYZEFMVJJOEC	176.068473484	C7H12O5	7	12	5	-1.7957	-0.254	5	3	86.99	-2.638
G5	C(C1(C(C)OC(C1CO)O)O)=O	LVZPZPLGRNNSHY	176.068473484	C7H12O5	7	12	5	-1.8303	-0.254	5	3	86.99	-0.88213
G5	C(C1COC(C1O)(C(C)O)O)=O	UKQKFNWPHKMRBR	176.068473484	C7H12O5	7	12	5	-1.8294	-0.392	5	3	86.99	-2.5738
G5	C1C(C)(C(C(O)O1)CO)O	YVDGIIAFRQCXMM	148.073558864	C6H12O4	6	12	4	-1.016	-0.168	4	3	69.92	0.89604
G5	C1C(CCO)(C(C(O)O1)CO)O	SHBCBTPCDHBYCD	178.084123548	C7H14O5	7	14	5	-1.4883	0.069	5	4	90.15	-1.3535
G5	C1(C(CO)C(C(CCO)O1)O)O	GXETZOOPTGFICO	178.084123548	C7H14O5	7	14	5	-1.4616	-0.2	5	4	90.15	-2.1017
G5	CC1(C(CO)OC(C1CO)O)O	RKVVEUBNBNNCSC	178.084123548	C7H14O5	7	14	5	-1.618	-0.039	5	4	90.15	0.52185
G5	C1C2(C(CO1)OC(C2CO)O)O	NFIBVHBHQJTARC	176.068473484	C7H12O5	7	12	5	-1.8065	-0.013	5	3	79.15	-1.5588
G5	CC(C1C(CC(CO)(O)O1)O)O	IGIVHMUYZZOENF	178.084123548	C7H14O5	7	14	5	-1.5617	-0.395	5	4	90.15	-4.7476
G5	CC(C1C(C(C(C)(O)O1)O)O)O	MIAPSEVFCPYKDD	178.084123548	C7H14O5	7	14	5	-1.4871	-0.503	5	4	90.15	-2.0359
G5	CC(CO)(C1C(O)OCC1O)O	VONRKLILCVSSJK	178.084123548	C7H14O5	7	14	5	-1.5008	-0.039	5	4	90.15	-2.607
G5	C1C(C)(C(C(O)O1)C(CO)O)O	DVJRGYDLVZAKIW	178.084123548	C7H14O5	7	14	5	-1.5834	-0.039	5	4	90.15	0.9634
G5	C1(C(O)OC(CO)(C)C1O)=O	WYQZUIMIPFGPRN	162.05282342	C6H10O5	6	10	5	-1.669	-0.038	5	3	86.99	-2.2923
G5	C(C1(C(C(CO1)(C)O)O)O)=O	IDVJQKQFBOGQGA	162.05282342	C6H10O5	6	10	5	-2.0854	-0.071	5	3	86.99	-0.21182
G5	C1(C(C)(O)OC(CO)(C)C1O)=O	SHSGIYCYGHTPBX	176.068473484	C7H12O5	7	12	5	-1.4047	-0.285	5	3	86.99	-1.9884
G5	C(C)(C1(C(C(CO1)(C)O)O)O)=O	QSXXWRBVDKWXKU	176.068473484	C7H12O5	7	12	5	-1.545	-0.285	5	3	86.99	2.8196
G5	C1(C(CO)(O)OC(CO)(C)C1)=O	QIVDUDJSSGEVJF	176.068473484	C7H12O5	7	12	5	-1.4793	-0.177	5	3	86.99	-6.0357
G5	C(CO)(C1(CC(CO1)(C)O)O)=O	KXRFFDAFWBHJOP	176.068473484	C7H12O5	7	12	5	-1.6196	-0.177	5	3	86.99	3.6398
G5	C(C)(C1(COC(CO)(C1)O)O)=O	RYLIXCMEXBCIST	176.068473484	C7H12O5	7	12	5	-1.6196	-0.177	5	3	86.99	-1.5761
G5	C(C)(C1(COC(C)(C1O)O)O)=O	MNGKAINHONTEHY	176.068473484	C7H12O5	7	12	5	-1.545	-0.285	5	3	86.99	2.5802
G5	C(C1(C(C)OC(CO)(C1)O)O)=O	KQOSFCOIFZSNHY	176.068473484	C7H12O5	7	12	5	-1.8353	-0.341	5	3	86.99	-6.1743
G5	C(C1(C(C)OC(C)(C1O)O)O)=O	GATJXRSTTNNPLV	176.068473484	C7H12O5	7	12	5	-1.7607	-0.449	5	3	86.99	0.30333
G5	C1C(C)(CC(CO)(O)O1)O	DDDSGOHMPYCNPO	148.073558864	C6H12O4	6	12	4	-1.021	-0.255	4	3	69.92	-1.8895
G5	C1C(C)(C(C(C)(O)O1)O)O	MSJRGKKPDPWLQQ	148.073558864	C6H12O4	6	12	4	-0.9464	-0.363	4	3	69.92	2.4539
G5	C1C(CCO)(CC(CO)(O)O1)O	NXGLBMZNYDESRZ	178.084123548	C7H14O5	7	14	5	-1.4933	-0.018	5	4	90.15	-4.9301
G5	CC1(C(C(CO1)(CCO)O)O)O	KKGSEJAAVFPUIB	178.084123548	C7H14O5	7	14	5	-1.4187	-0.126	5	4	90.15	0.49828
G5	C1C(C)(C(C(CCO)(O)O1)O)O	YRLQKZXUDCGITL	178.084123548	C7H14O5	7	14	5	-1.4187	-0.126	5	4	90.15	0.55222
G5	C1C(C)(C(CO)C(CO)(O)O1)O	OLDYOZLONVKVGM	178.084123548	C7H14O5	7	14	5	-1.6784	0.092	5	4	90.15	0.67498
G5	C(C1(CC(C(CCO)O1)O)O)O	HGDQGNBHJWPGSQ	178.084123548	C7H14O5	7	14	5	-1.4666	-0.287	5	4	90.15	-5.6932
G5	CC1(C(C(C(CCO)O1)O)O)O	QCQLWEOLIAOPQF	178.084123548	C7H14O5	7	14	5	-1.392	-0.395	5	4	90.15	-2.3713
G5	CC1(CC(CO)(O)OC1CO)O	NDUHPTBIICEZKI	178.084123548	C7H14O5	7	14	5	-1.623	-0.126	5	4	90.15	-2.7171
G5	CC1(C(C(C)(C(CO)O1)O)O)O	HDRFSQXLEXROQM	178.084123548	C7H14O5	7	14	5	-1.5484	-0.234	5	4	90.15	1.8866
G5	C1C(C)(CC(C(CO)O)(O)O1)O	OTYWFDMOLZGCKN	178.084123548	C7H14O5	7	14	5	-1.5884	-0.126	5	4	90.15	1.8023
G5	C(C1C(O)OCC1(C)O)(O)=O	UDFORRKGAXHRRG	162.05282342	C6H10O5	6	10	5	-1.3656	-0.15	5	3	86.99	1.6736
G5	C(C1(CC(CO1)(C)O)O)(O)=O	FUOSCVHELXQBGQ	162.05282342	C6H10O5	6	10	5	-1.3706	-0.237	5	3	86.99	0.57578
G5	C1C2(C(CO1)OC(CO)(C2)O)O	UUACPFYBCQBDGL	176.068473484	C7H12O5	7	12	5	-1.8115	-0.1	5	3	79.15	-5.1859
G5	CC1(C(C2(COCC2O1)O)O)O	SQIFFQQOUMAJIO	176.068473484	C7H12O5	7	12	5	-1.7369	-0.208	5	3	79.15	0.19502
G5	C1C(C2(C(C(CO2)(C)O)O1)O)O	COQWWUGJWBRSEZ	176.068473484	C7H12O5	7	12	5	-1.7369	-0.208	5	3	79.15	-0.50441
G5	C12C(CCO1)(CC(CO)(O)O2)O	LVEOFBLVKIQKRP	176.068473484	C7H12O5	7	12	5	-1.3099	-0.313	5	3	79.15	-4.3617
G5	CC1(C(C2(C(OCC2)O1)O)O)O	ABTLSDHNLBCKFX	176.068473484	C7H12O5	7	12	5	-1.2353	-0.421	5	3	79.15	1.9813
G5	CC(C1C(O)OC(CO)C1O)O	QETQQJGLRZIAJY	178.084123548	C7H14O5	7	14	5	-1.5567	-0.308	5	4	90.15	-1.8015
G5	C1C(CO)(C(C(O)O1)C(C)O)O	GNIPKOJNUMIFRP	178.084123548	C7H14O5	7	14	5	-1.5834	-0.039	5	4	90.15	-1.0287
G5	C1C(C)(C(C(CO)(O)O1)O)O	DANRSFFIWBYXJS	164.068473484	C6H12O5	6	12	5	-1.8731	0.144	5	4	90.15	1.6958
G5	C(C1C(O)OC(C1O)C(C)O)=O	PWNLIYQSTYVVJO	176.068473484	C7H12O5	7	12	5	-1.769	-0.523	5	3	86.99	-3.5723
G5	C1(C(O)OC(C(C(C)O)O)C1)=O	NZJYFLAYYJBOMQ	176.068473484	C7H12O5	7	12	5	-1.323	-0.577	5	3	86.99	-0.79613
G5	C(C1(CC(C(C(C)O)O1)O)O)=O	KHBQPGUWVNPYSF	176.068473484	C7H12O5	7	12	5	-1.774	-0.61	5	3	86.99	-4.6552
G5	C(C(C)(C1C(O)OCC1O)O)=O	YIKBUWOPJPVKBT	176.068473484	C7H12O5	7	12	5	-1.7131	-0.254	5	3	86.99	-2.647
G5	C(C)(C(C1C(O)OCC1O)O)=O	WPDQPTNNYFVESS	176.068473484	C7H12O5	7	12	5	-1.5533	-0.359	5	3	86.99	0.83149
G5	C(C1COC(C1(CCO)O)O)=O	VSOCSXOBSAVGFO	176.068473484	C7H12O5	7	12	5	-1.7006	-0.146	5	3	86.99	-3.8575
G5	C(C1COC(C1O)(CCO)O)=O	UJUCTAZRFXSJEH	176.068473484	C7H12O5	7	12	5	-1.7343	-0.284	5	3	86.99	-3.6517
G5	C(C1(C(CO)C(CO1)(C)O)O)=O	NYIVTMHPNPYYBZ	176.068473484	C7H12O5	7	12	5	-1.8907	-0.123	5	3	86.99	-1.2688
G5	C(C(C1C(O)OCC1(C)O)O)=O	HXGKICFOUVCMPS	176.068473484	C7H12O5	7	12	5	-1.7957	-0.254	5	3	86.99	-1.0877
G5	C(CC1C(C(C(C)(O)O1)O)O)=O	KATASTMAJFAEQK	176.068473484	C7H12O5	7	12	5	-1.6043	-0.61	5	3	86.99	-2.6176
G5	C(C)(C(C1CC(C(O)O1)O)O)=O	YRMMWJUIPOVHFE	176.068473484	C7H12O5	7	12	5	-1.4979	-0.577	5	3	86.99	0.26167
G5	C(CO)(C1C(O)OCC1(C)O)=O	JGQCBCPTZPVAPF	176.068473484	C7H12O5	7	12	5	-1.6146	-0.09	5	3	86.99	2.3124
G5	C(C1C(CO)(O)OCC1(C)O)=O	VIMMFGHDCPTWKH	176.068473484	C7H12O5	7	12	5	-1.8907	-0.123	5	3	86.99	-1.4886
G5	C(CC1(C(C(CO1)(C)O)O)O)=O	LWIFQPLWFSTHEL	176.068473484	C7H12O5	7	12	5	-1.631	-0.341	5	3	86.99	0.30235
G5	C(CC1(COC(C)(C1O)O)O)=O	HHJAQRKTDFDRGD	176.068473484	C7H12O5	7	12	5	-1.631	-0.341	5	3	86.99	0.2473
G5	C(C(C1(CC(CO1)(C)O)O)O)=O	SDNUOSRGIAWFFG	176.068473484	C7H12O5	7	12	5	-1.8007	-0.341	5	3	86.99	-0.23425
G5	C(C)(C1C(C(C(C)(O1)O)O)O)=O	YQMLBHROJKMKBM	176.068473484	C7H12O5	7	12	5	-1.5183	-0.554	5	3	86.99	-0.38828
G5	C(C1C(C)(C(C(C)(O1)O)O)O)=O	IPPDOVSAPWBLQB	176.068473484	C7H12O5	7	12	5	-1.7607	-0.449	5	3	86.99	0.063333
G5	C(C)(C1C(C)(C(C(O1)O)O)O)=O	IRPABGYOGPXXIG	176.068473484	C7H12O5	7	12	5	-1.4846	-0.416	5	3	86.99	2.3294
G5	CC(C(C1(COC(C1)O)O)O)O	UUSIFUHNKAEPBE	178.084123548	C7H14O5	7	14	5	-1.4934	-0.257	5	4	90.15	0.26808
G5	CC(C1C(CO)(CC(O)O1)O)O	ZXWGKWHUYOFQSK	178.084123548	C7H14O5	7	14	5	-1.528	-0.257	5	4	90.15	-4.5978
G5	C(C1C(CC(O1)O)(CCO)O)=O	RGYCFSFKCXODFP	176.068473484	C7H12O5	7	12	5	-1.6452	-0.364	5	3	86.99	-4.5924
G5	C(C1C(C(C(O1)O)C(C)O)O)=O	IJZANFYEWJTVTR	176.068473484	C7H12O5	7	12	5	-1.769	-0.523	5	3	86.99	-3.5723
G5	C(CC1C(C(C)(C(O)O1)O)O)=O	BOUZFEOIDOOBHW	176.068473484	C7H12O5	7	12	5	-1.5706	-0.472	5	3	86.99	-0.070337
G5	C(C(C)(C1C(CC(O)O1)O)O)=O	MUKVJLNQPMXOKD	176.068473484	C7H12O5	7	12	5	-1.6577	-0.472	5	3	86.99	-3.3291
G5	C(CC1C(C)(C(C(O)O1)O)O)=O	PJTTWTYFUSOTEQ	176.068473484	C7H12O5	7	12	5	-1.5706	-0.472	5	3	86.99	-0.053705
G5	C(C(C1(C)C(CC(O)O1)O)O)=O	QLQVMGRQFNHDFV	176.068473484	C7H12O5	7	12	5	-1.7403	-0.472	5	3	86.99	-1.9652
G5	C(CC1(C)C(C(C(O)O1)O)O)=O	HVUXTISLTNWIHE	176.068473484	C7H12O5	7	12	5	-1.5706	-0.472	5	3	86.99	-2.0556
G5	C(C(C1C(C)(CC(O)O1)O)O)=O	KAXSBVXULWVXCV	176.068473484	C7H12O5	7	12	5	-1.7403	-0.472	5	3	86.99	-1.3601
G5	C(C1(C(C(C)O)C(CO1)O)O)=O	QGVLDQDQEMLXRV	176.068473484	C7H12O5	7	12	5	-1.8294	-0.392	5	3	86.99	-2.9705
G5	CC(C1C(CC(O)O1)O)O	PIPAQLDLZHBXTP	148.073558864	C6H12O4	6	12	4	-0.8993	-0.655	4	3	69.92	-1.8448
G5	C1C(C(C(O)O1)C(C)O)O	VCLBDLLJRWNJOO	148.073558864	C6H12O4	6	12	4	-0.9547	-0.437	4	3	69.92	-1.2328
G5	CC(C1(CO)C(CC(O)O1)O)O	SBFVZZCCACRGSU	178.084123548	C7H14O5	7	14	5	-1.528	-0.257	5	4	90.15	-2.1282
G5	C(CC1CC(C(O)O1)(CO)O)=O	CCDQLLVETXTQOV	176.068473484	C7H12O5	7	12	5	-1.6452	-0.364	5	3	86.99	-6.0955
G5	C(CC1(CO)CC(C(O)O1)O)=O	OIEOLKOZFZWGBR	176.068473484	C7H12O5	7	12	5	-1.6452	-0.364	5	3	86.99	-6.6863
G5	C(CO)(C1C(C)OC(C1O)O)=O	KXFBRJBQTIGNOS	176.068473484	C7H12O5	7	12	5	-1.5879	-0.359	5	3	86.99	1.6727
G5	C(C1C(C(CO)C(O1)O)O)=O	PHUXFMUSODXHMY	162.05282342	C6H10O5	6	10	5	-2.1283	-0.145	5	3	86.99	-2.8413
G5	C(C(C1CC(C(O)O1)(C)O)O)=O	NZHAFEVKLHAGOH	176.068473484	C7H12O5	7	12	5	-1.7403	-0.472	5	3	86.99	-1.1732
G5	C(C(C1CC(C(C)(O)O1)O)O)=O	ZJSUSPYJVOQEAU	176.068473484	C7H12O5	7	12	5	-1.774	-0.61	5	3	86.99	-1.2449
G5	C1(C(C)(O)OC(CO)C1O)=O	UTZAWPQRRFDXAO	162.05282342	C6H10O5	6	10	5	-1.7027	-0.176	5	3	86.99	1.0104
G5	C(C1(C(C)OC(C1O)O)O)=O	PSLNNVPHIJQGRF	162.05282342	C6H10O5	6	10	5	-2.025	-0.202	5	3	86.99	-0.84999
G5	C1C(C)(C(C(O)O1)O)O	ZQVQSQVGVDTFAC	134.0579088	C5H10O4	5	10	4	-1.2107	-0.116	4	3	69.92	1.9508
G5	CC1(C(C(CO1)O)O)O	LTCAIAGMOKODMK	134.0579088	C5H10O4	5	10	4	-1.2444	-0.254	4	3	69.92	-1.9621
G5	C1C2(C(CO1)OC(C2O)O)O	UWAYALFDOONBNB	162.05282342	C6H10O5	6	10	5	-2.0012	0.039	5	3	79.15	-1.5064
G5	C1C(C2(C(C(CO2)O)O1)O)O	MQOQIOXWRVUHBM	162.05282342	C6H10O5	6	10	5	-2.0349	-0.099	5	3	79.15	-1.4953
G5	C(C1CC(C(O1)O)O)(O)=O	RBGQSSFDPVOZIU	148.037173356	C5H8O5	5	8	5	-1.6082	-0.259	5	3	86.99	-2.7323
G5	C(C1CC(C)(C(O1)O)O)(O)=O	BIRAWOMJSIEDLW	162.05282342	C6H10O5	6	10	5	-1.3102	-0.368	5	3	86.99	-0.93891
G5	C(C1CC(C(C)(O1)O)O)(O)=O	GIBFCKSUZVEBOB	162.05282342	C6H10O5	6	10	5	-1.3439	-0.506	5	3	86.99	-0.98178
G5	C1(C(CO)OC(C1(C)O)O)=O	KQFYKICDGSKZJC	162.05282342	C6H10O5	6	10	5	-1.669	-0.038	5	3	86.99	2.0617
G5	C(C1C(C(C)(C(O1)O)O)O)=O	NDQQICVMFWYKME	162.05282342	C6H10O5	6	10	5	-2.025	-0.202	5	3	86.99	-0.45127
G5	C1(C(CO)OC(C)(C1O)O)=O	PTOQKCKDTSBJSI	162.05282342	C6H10O5	6	10	5	-1.7027	-0.176	5	3	86.99	2.2279
G5	C1(C(C)OC(CO)(C1O)O)=O	OCYYBSZPXNLHRH	162.05282342	C6H10O5	6	10	5	-1.7027	-0.176	5	3	86.99	1.4243
G5	C1(COC(C(C)O)(C1O)O)=O	JYJGUWRUERFSMI	162.05282342	C6H10O5	6	10	5	-1.6681	-0.176	5	3	86.99	1.0895
G5	CC1C(C(C(CO)(O)O1)O)O	CJJCPDZKQKUXSS	164.068473484	C6H12O5	6	12	5	-1.8464	-0.125	5	4	90.15	-0.19654
G5	C1(COC(C1(CCO)O)O)=O	ORUDVLWOKUQADR	162.05282342	C6H10O5	6	10	5	-1.5393	0.07	5	3	86.99	-0.023263
G5	C(C1(C(CO)(O)OCC1)O)=O	FFHHTVLVNXDXFJ	162.05282342	C6H10O5	6	10	5	-2.16	0.037	5	3	86.99	-3.4554
G5	C1(COC(CCO)(C1O)O)=O	YFLFQGBASSFMRD	162.05282342	C6H10O5	6	10	5	-1.573	-0.068	5	3	86.99	0.053057
G5	C1(C(CCO)OC(C1O)O)=O	VTAFYLCIGMKPNS	162.05282342	C6H10O5	6	10	5	-1.5126	-0.199	5	3	86.99	-0.83328
G5	C(C(C1(C(CCO1)O)O)O)=O	WBWYHLPBUPBTFS	162.05282342	C6H10O5	6	10	5	-2.0987	-0.232	5	3	86.99	-1.8979
G5	C(C1CC(C(CO)(O1)O)O)=O	QHHHDODRSCICNF	162.05282342	C6H10O5	6	10	5	-2.1333	-0.232	5	3	86.99	-3.9416
G5	C(C1(C(CC(CO)O1)O)O)=O	LWRLONYMTNKGJW	162.05282342	C6H10O5	6	10	5	-2.1333	-0.232	5	3	86.99	-5.9209
G5	C1(C(C)OC(C1(CO)O)O)=O	KGPDDTYDHFHWCU	162.05282342	C6H10O5	6	10	5	-1.669	-0.038	5	3	86.99	1.7311
G5	C(C1CC(CO)(C(O1)O)O)=O	OOCYTPVHYLPENB	162.05282342	C6H10O5	6	10	5	-2.0996	-0.094	5	3	86.99	-7.2297
G5	C(C1(CO)CC(C(O1)O)O)=O	UPLLRINEFOBGHI	162.05282342	C6H10O5	6	10	5	-2.0996	-0.094	5	3	86.99	-7.7981
G5	C(C1(C(CCO1)O)O)(O)=O	GMKDKNHVYXSFPS	148.037173356	C5H8O5	5	8	5	-1.6686	-0.128	5	3	86.99	0.35801
G5	C(C(C1COC(C1O)O)O)=O	QWRBAKVXYXHYJW	162.05282342	C6H10O5	6	10	5	-2.0937	-0.145	5	3	86.99	-2.8209
G5	C(C(C1COC(C1(C)O)O)O)=O	NJYPGTVBRQKSAY	176.068473484	C7H12O5	7	12	5	-1.7957	-0.254	5	3	86.99	-0.95269
G5	C(C(C)(C1COC(C1O)O)O)=O	JDXKJFKQDLRARR	176.068473484	C7H12O5	7	12	5	-1.7131	-0.254	5	3	86.99	-2.9017
G5	C(C(C1COC(C)(C1O)O)O)=O	MKUHGGZQAVIORH	176.068473484	C7H12O5	7	12	5	-1.8294	-0.392	5	3	86.99	-0.95579
G5	C(C)(C(C1COC(C1O)O)O)=O	BLEVQQKXECOPDE	176.068473484	C7H12O5	7	12	5	-1.5533	-0.359	5	3	86.99	0.61212
G5	C1CC(C(CCO)(O)O1)O	BTWIMSKOTDEDQB	148.073558864	C6H12O4	6	12	4	-0.8646	-0.416	4	3	69.92	-1.4669
G5	C1C(C(C)O)C(C(O)O1)O	USVKGOWRGRNZKE	148.073558864	C6H12O4	6	12	4	-0.9547	-0.437	4	3	69.92	-1.5002
G5	CC1(C(O)OCC1O)O	CIZLDZCLFUFYMS	134.0579088	C5H10O4	5	10	4	-1.2107	-0.116	4	3	69.92	0.18947
G5	C1C(C(C(O)O1)O)C(CO)O	VZCABSJTVNARLT	164.068473484	C6H12O5	6	12	5	-1.8814	0.07	5	4	90.15	-0.74689
G5	C(C)(C1(C(O)OCC1(C)O)O)=O	YHKOCAKJOFCWEG	176.068473484	C7H12O5	7	12	5	-1.5113	-0.147	5	3	86.99	2.3424
