Index	Reagents	Products	Rule	Energy Change
3845_0	['C=O', 'O', 'C(C(C=O)C(CO)(C(CO)O)O)=O']	['C(O)=O', 'C(C(CO)C(CO)(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3846_0	['C=O', 'O', 'C(C(C)(C(C(C(CO)O)=O)O)O)=O']	['C(O)=O', 'C(C(C(CO)(C)O)O)(C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3847_0	['C=O', 'O', 'C(C(CC(CO)(C(CO)O)O)=O)=O']	['C(O)=O', 'C(CO)(CC(CO)(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3849_0	['C=O', 'O', 'C(CC(CO)(C(CO)O)O)=O']	['C(O)=O', 'C(C(C(CO)(CCO)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3850_0	['C=O', 'O', 'C(C(C=O)C(C(CO)(CO)O)O)=O']	['C(O)=O', 'C(C(CO)C(C(CO)(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3851_0	['C=O', 'O', 'C(C(CC(C(CO)(CO)O)O)=O)=O']	['C(O)=O', 'C(CO)(CC(C(CO)(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3853_0	['C=O', 'O', 'C(CC(C(CO)(CO)O)O)=O']	['C(O)=O', 'C(C(CO)(C(CCO)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3855_0	['C=O', 'O', 'C(CC(C(CO)(C(CO)O)O)O)=O']	['C(O)=O', 'C(C(C(CO)(C(CCO)O)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3856_0	['C=O', 'O', 'C(C(C=O)C(CC=O)O)=O']	['C(O)=O', 'C(C(CO)C(CC=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3857_0	['C=O', 'O', 'C(C(C=O)C(CC=O)O)=O']	['C(O)=O', 'C(C(C=O)C(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3858_0	['C=O', 'O', 'C(C(C=O)C(C=O)(C)O)=O']	['C(O)=O', 'C(C(CO)C(C=O)(C)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3859_0	['C=O', 'O', 'C(C(C=O)C(C=O)(C)O)=O']	['C(O)=O', 'C(C(C=O)C(C)(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3860_0	['C=O', 'O', 'C(C(C=O)C(C(C)=O)O)=O']	['C(O)=O', 'C(C(CO)C(C(C)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3861_0	['C=O', 'O', 'C(CC(CC(C=O)=O)O)=O']	['C(O)=O', 'C(C(CC(CCO)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3862_0	['C=O', 'O', 'C(CC(CC(C=O)=O)O)=O']	['C(O)=O', 'C(CC(CC(CO)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3863_0	['C=O', 'O', 'C(C(C=O)C(C=O)(CCO)O)=O']	['C(O)=O', 'C(C(CO)C(C=O)(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3864_0	['C=O', 'O', 'C(C(C=O)C(C=O)(CCO)O)=O']	['C(O)=O', 'C(C(C=O)C(CO)(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3865_0	['C=O', 'O', 'C(C(C=O)C(C(CCO)=O)O)=O']	['C(O)=O', 'C(C(CO)C(C(CCO)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3866_0	['C=O', 'O', 'C(CC(C(C(C=O)=O)CO)O)=O']	['C(O)=O', 'C(C(C(CO)C(CCO)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3867_0	['C=O', 'O', 'C(CC(C(C(C=O)=O)CO)O)=O']	['C(O)=O', 'C(CC(C(C(CO)=O)CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3868_0	['C=O', 'O', 'C(C(C=O)C(C(CC=O)O)O)=O']	['C(O)=O', 'C(C(CO)C(C(CC=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3869_0	['C=O', 'O', 'C(C(C=O)C(C(CC=O)O)O)=O']	['C(O)=O', 'C(C(C=O)C(C(CCO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3870_0	['C=O', 'O', 'C(C(C=O)C(CC(C=O)O)O)=O']	['C(O)=O', 'C(C(CO)C(CC(C=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3871_0	['C=O', 'O', 'C(C(C=O)C(CC(C=O)O)O)=O']	['C(O)=O', 'C(C(C=O)C(CC(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3872_0	['C=O', 'O', 'C(CC(C(C=O)C(C=O)O)O)=O']	['C(O)=O', 'C(C(C(CCO)O)C(C=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3873_0	['C=O', 'O', 'C(CC(C(C=O)C(C=O)O)O)=O']	['C(O)=O', 'C(C(C(CC=O)O)C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3874_0	['C=O', 'O', 'C(CC(C(C=O)C(C=O)O)O)=O']	['C(O)=O', 'C(CC(C(CO)C(C=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3875_0	['C=O', 'O', 'C(C(C=O)C(CC(CO)=O)O)=O']	['C(O)=O', 'C(C(CO)C(CC(CO)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3876_0	['C=O', 'O', 'C(C(C=O)C(CO)(CC=O)O)=O']	['C(O)=O', 'C(C(CO)C(CO)(CC=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3877_0	['C=O', 'O', 'C(C(C=O)C(CO)(CC=O)O)=O']	['C(O)=O', 'C(C(C=O)C(CO)(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3878_0	['C=O', 'O', 'C(CC(C(C=O)C(CO)=O)O)=O']	['C(O)=O', 'C(C(C(CO)=O)C(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3879_0	['C=O', 'O', 'C(CC(C(C=O)C(CO)=O)O)=O']	['C(O)=O', 'C(CC(C(C(CO)=O)CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3880_0	['C=O', 'O', 'C(CC(C(C(CC=O)=O)O)O)=O']	['C(O)=O', 'C(CC(C(C(CCO)O)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3881_0	['C=O', 'O', 'C(CC(C(C(CC=O)=O)O)O)=O']	['C(O)=O', 'C(CC(C(C(CCO)=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-12.12
3882_0	['C=O', 'O', 'C(C(C=O)C(C(C(C)=O)O)O)=O']	['C(O)=O', 'C(C(CO)C(C(C(C)=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3883_0	['C=O', 'O', 'C(C(C=O)C(C)(C(C=O)O)O)=O']	['C(O)=O', 'C(C(CO)C(C)(C(C=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3884_0	['C=O', 'O', 'C(C(C=O)C(C)(C(C=O)O)O)=O']	['C(O)=O', 'C(C(C=O)C(C)(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3885_0	['C=O', 'O', 'C(C(C(CC(CC=O)O)=O)O)=O']	['C(O)=O', 'C(C(C(CC(CCO)O)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-81.9
3886_0	['C=O', 'O', 'C(C(C(CC(CC=O)O)=O)O)=O']	['C(O)=O', 'C(CC(CC(C(CO)O)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3887_0	['C=O', 'O', 'C(C(C=O)C(C)O)=O']	['C(O)=O', 'C(C(CO)C(C)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3888_0	['C=O', 'O', 'C(CC(CC=O)O)=O']	['C(O)=O', 'C(CC(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3889_0	['C=O', 'O', 'C(C(C)(CC(C=O)=O)O)=O']	['C(O)=O', 'C(C(C)(CC(CO)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3890_0	['C=O', 'O', 'C(C(C)(CC(C=O)=O)O)=O']	['C(O)=O', 'C(C(CC(C)(CO)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3891_0	['C=O', 'O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(O)=O', 'C(C)(C(CC(CO)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3892_0	['C=O', 'O', 'C(C(CCO)(CC(C=O)=O)O)=O']	['C(O)=O', 'C(C(CCO)(CC(CO)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3893_0	['C=O', 'O', 'C(C(CCO)(CC(C=O)=O)O)=O']	['C(O)=O', 'C(C(CC(CO)(CCO)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3894_0	['C=O', 'O', 'C(C(CC(C=O)=O)O)(CCO)=O']	['C(O)=O', 'C(CC(C(CCO)=O)O)(CO)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3895_0	['C=O', 'O', 'C(C(C)(C(C(C=O)=O)CO)O)=O']	['C(O)=O', 'C(C(C(CO)C(C)(CO)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3896_0	['C=O', 'O', 'C(C(C)(C(C(C=O)=O)CO)O)=O']	['C(O)=O', 'C(C(C)(C(C(CO)=O)CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3897_0	['C=O', 'O', 'C(C(C(C(C=O)=O)CO)O)(C)=O']	['C(O)=O', 'C(CO)(C(CO)C(C(C)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3898_0	['C=O', 'O', 'C(CC(C(CC(C=O)=O)O)O)=O']	['C(O)=O', 'C(CC(C(CC(CO)=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3899_0	['C=O', 'O', 'C(CC(C(CC(C=O)=O)O)O)=O']	['C(O)=O', 'C(C(CC(C(CCO)O)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3900_0	['C=O', 'O', 'C(C(CC(CC(C=O)=O)O)O)=O']	['C(O)=O', 'C(C(CC(CC(CO)=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3901_0	['C=O', 'O', 'C(C(CC(CC(C=O)=O)O)O)=O']	['C(O)=O', 'C(C(CC(CC(CO)O)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3902_0	['C=O', 'O', 'C(C(C(C=O)C(C=O)(C)O)O)=O']	['C(O)=O', 'C(C(C(CO)(C)O)C(C=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3903_0	['C=O', 'O', 'C(C(C(C=O)C(C=O)(C)O)O)=O']	['C(O)=O', 'C(C(C(CO)O)C(C=O)(C)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3905_0	['C=O', 'O', 'C(C(C(C=O)C(C=O)(C)O)O)=O']	['C(O)=O', 'C(C(C)(C(CO)C(C=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3906_0	['C=O', 'O', 'C(C(C(C=O)C(C(C)=O)O)O)=O']	['C(O)=O', 'C(C(C(CO)O)C(C(C)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3908_0	['C=O', 'O', 'C(C(C(C=O)C(C(C)=O)O)O)=O']	['C(O)=O', 'C(C(C(CO)C(C(C)=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3909_0	['C=O', 'O', 'C(CO)(CC(CC(C=O)=O)O)=O']	['C(O)=O', 'C(CO)(CC(CC(CO)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3910_0	['C=O', 'O', 'C(CC(CO)(CC(C=O)=O)O)=O']	['C(O)=O', 'C(CC(CO)(CC(CO)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3911_0	['C=O', 'O', 'C(CC(CO)(CC(C=O)=O)O)=O']	['C(O)=O', 'C(C(CC(CO)(CCO)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3912_0	['C=O', 'O', 'C(C(C)(C(C=O)C(CO)=O)O)=O']	['C(O)=O', 'C(C(C(CO)=O)C(CO)(C)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3913_0	['C=O', 'O', 'C(C(C)(C(C=O)C(CO)=O)O)=O']	['C(O)=O', 'C(C(C)(C(C(CO)=O)CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3914_0	['C=O', 'O', 'C(C(C(CO)=O)C(C(C)=O)O)=O']	['C(O)=O', 'C(CO)(C(CO)C(C(C)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3915_0	['C=O', 'O', 'C(C(C)(C(C(CC=O)=O)O)O)=O']	['C(O)=O', 'C(CC(C(C(CO)(C)O)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3916_0	['C=O', 'O', 'C(C(C)(C(C(CC=O)=O)O)O)=O']	['C(O)=O', 'C(C(C)(C(C(CCO)=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-12.12
3917_0	['C=O', 'O', 'C(CC(C(C(C(C)=O)O)O)=O)=O']	['C(O)=O', 'C(C(C(C(CCO)=O)O)O)(C)=O']	Cannizarro 2, HCHO (oxidation)	-12.12
3918_0	['C=O', 'O', 'C(C)(C(C(CC(C=O)=O)O)O)=O']	['C(O)=O', 'C(C)(C(C(CC(CO)=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3919_0	['C=O', 'O', 'C(C(C(C)(CC(C=O)=O)O)O)=O']	['C(O)=O', 'C(C(C(C)(CC(CO)=O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3920_0	['C=O', 'O', 'C(C(C(C)(CC(C=O)=O)O)O)=O']	['C(O)=O', 'C(C(CC(C)(C(CO)O)O)=O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3921_0	['C=O', 'O', 'C(C(C)(CC(C(C=O)O)=O)O)=O']	['C(O)=O', 'C(C(C(CC(CO)(C)O)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3922_0	['C=O', 'O', 'C(C(C)(CC(C(C=O)O)=O)O)=O']	['C(O)=O', 'C(C(C)(CC(C(CO)O)=O)O)=O']	Cannizarro 2, HCHO (oxidation)	32.0
3923_0	['C=O', 'O', 'C(C(C(CC(C(C)=O)O)=O)O)=O']	['C(O)=O', 'C(CC(C(C)=O)O)(C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3924_0	['C=O', 'O', 'C(C(CC(C)O)=O)=O']	['C(O)=O', 'C(CO)(CC(C)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3925_0	['C=O', 'O', 'C(C(C)(CC=O)O)=O']	['C(O)=O', 'C(CC(C)(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3927_0	['C=O', 'O', 'C(C(C)(CC=O)O)=O']	['C(O)=O', 'C(C(C)(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3929_0	['C=O', 'O', 'C(CC(C(C)=O)O)=O']	['C(O)=O', 'C(C)(C(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3930_0	['C=O', 'O', 'C(C(C(CO)C(C)O)=O)=O']	['C(O)=O', 'C(CO)(C(CO)C(C)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3931_0	['C=O', 'O', 'C(C(CCO)(CC=O)O)=O']	['C(O)=O', 'C(CC(CO)(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3933_0	['C=O', 'O', 'C(C(CCO)(CC=O)O)=O']	['C(O)=O', 'C(C(CCO)(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3935_0	['C=O', 'O', 'C(CC(C(CCO)=O)O)=O']	['C(O)=O', 'C(C(CCO)O)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3936_0	['C=O', 'O', 'C(C(C(C)O)C(C=O)O)=O']	['C(O)=O', 'C(C(C(CO)O)C(C)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3938_0	['C=O', 'O', 'C(C(C(C)O)C(C=O)O)=O']	['C(O)=O', 'C(C(C(CO)C(C)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3939_0	['C=O', 'O', 'C(CC(C(CC=O)O)O)=O']	['C(O)=O', 'C(CC(C(CCO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3940_0	['C=O', 'O', 'C(CC(CC(C=O)O)O)=O']	['C(O)=O', 'C(CC(CC(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3942_0	['C=O', 'O', 'C(CC(CC(C=O)O)O)=O']	['C(O)=O', 'C(C(CC(CCO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3943_0	['C=O', 'O', 'C(C(C(CO)=O)C(C)O)=O']	['C(O)=O', 'C(CO)(C(CO)C(C)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3944_0	['C=O', 'O', 'C(CC(C(C(C)O)O)=O)=O']	['C(O)=O', 'C(C(C(C)O)O)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-12.12
3945_0	['C=O', 'O', 'C(CC(CC(CO)=O)O)=O']	['C(O)=O', 'C(CO)(CC(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3946_0	['C=O', 'O', 'C(CC(CO)(CC=O)O)=O']	['C(O)=O', 'C(CC(CO)(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3947_0	['C=O', 'O', 'C(C(C(CC(C)O)=O)O)=O']	['C(O)=O', 'C(C(CO)O)(CC(C)O)=O']	Cannizarro 2, HCHO (oxidation)	32.0
3948_0	['C=O', 'O', 'C(CC(C(C(C)=O)O)O)=O']	['C(O)=O', 'C(C)(C(C(CCO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3949_0	['C=O', 'O', 'C(CC(C)(C(C=O)O)O)=O']	['C(O)=O', 'C(CC(C)(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3951_0	['C=O', 'O', 'C(CC(C)(C(C=O)O)O)=O']	['C(O)=O', 'C(C(C(C)(CCO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3953_0	['C=O', 'O', 'C(CC(C)O)=O']	['C(O)=O', 'CC(CCO)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3954_0	['C=O', 'O', 'C(C(C=O)C(C(CO)O)O)=O']	['C(O)=O', 'C(C(CO)C(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3955_0	['C=O', 'O', 'C(C(CC(C(CO)O)O)=O)=O']	['C(O)=O', 'C(CO)(CC(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3956_0	['C=O', 'O', 'C(C(C(CO)C(C(CO)O)O)=O)=O']	['C(O)=O', 'C(CO)(C(CO)C(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3957_0	['C=O', 'O', 'C(C(C(C(CO)O)O)C(C=O)O)=O']	['C(O)=O', 'C(C(C(CO)O)C(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3959_0	['C=O', 'O', 'C(C(C(C(CO)O)O)C(C=O)O)=O']	['C(O)=O', 'C(C(C(CO)C(C(CO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3960_0	['C=O', 'O', 'C(C(C(CO)=O)C(C(CO)O)O)=O']	['C(O)=O', 'C(CO)(C(CO)C(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3961_0	['C=O', 'O', 'C(CC(C(C(C(CO)O)O)O)=O)=O']	['C(O)=O', 'C(C(C(C(CO)O)O)O)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-12.12
3962_0	['C=O', 'O', 'C(C(C(CC(C(CO)O)O)=O)O)=O']	['C(O)=O', 'C(C(CO)O)(CC(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3964_0	['C=O', 'O', 'C(CC(C(CO)O)O)=O']	['C(O)=O', 'C(C(C(CCO)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3965_0	['C=O', 'O', 'C(C(C=O)C(C(C(CO)O)O)O)=O']	['C(O)=O', 'C(C(CO)C(C(C(CO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3966_0	['C=O', 'O', 'C(C(CC(C(C(CO)O)O)O)=O)=O']	['C(O)=O', 'C(CO)(CC(C(C(CO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3968_0	['C=O', 'O', 'C(CC(C(C(CO)O)O)O)=O']	['C(O)=O', 'C(C(C(C(CCO)O)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3969_0	['C=O', 'O', 'C(C(C=O)CO)=O']	['C(O)=O', 'C(C(CO)CO)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3970_0	['C=O', 'O', 'C(C(C(CO)CO)=O)=O']	['C(O)=O', 'C(CO)(C(CO)CO)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3971_0	['C=O', 'O', 'C(C(CO)C(C=O)O)=O']	['C(O)=O', 'C(C(CO)C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3973_0	['C=O', 'O', 'C(C(CO)C(C=O)O)=O']	['C(O)=O', 'C(C(C(CO)CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3974_0	['C=O', 'O', 'C(C(C(CO)=O)CO)=O']	['C(O)=O', 'C(CO)(C(CO)CO)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3975_0	['C=O', 'O', 'C(CC(C(CO)O)=O)=O']	['C(O)=O', 'C(C(CO)O)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-12.12
3976_0	['C=O', 'O', 'C(C(C(CCO)=O)O)=O']	['C(O)=O', 'C(C(CO)O)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	32.0
3978_0	['C=O', 'O', 'C(CCO)=O']	['C(O)=O', 'C(CCO)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3979_0	['C=O', 'O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)O)O)=O', 'C(O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3980_0	['C=O', 'O', 'C(C(C(CO)(CO)O)O)=O']	['C(O)=O', 'C(C(CO)(C(CO)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3981_0	['C=O', 'O', 'C(C(C(CO)(C(CO)O)O)O)=O']	['C(O)=O', 'C(C(C(CO)O)(C(CO)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3982_0	['C=O', 'O', 'C(C(C(C(CO)(CO)O)O)O)=O']	['C(O)=O', 'C(C(CO)(C(C(CO)O)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
3983_0	['C=O', 'O', 'C(CC(C(C=O)O)O)=O']	['C(O)=O', 'C(CC(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3984_0	['C=O', 'O', 'C(CC(C(C=O)O)O)=O']	['C(O)=O', 'C(C(C(CCO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3985_0	['C=O', 'O', 'C(C(C=O)C(CO)O)=O']	['C(O)=O', 'C(C(CO)C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3987_0	['C=O', 'O', 'C(C(C)(C(C=O)O)O)=O']	['C(O)=O', 'C(C(C)(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3988_0	['C=O', 'O', 'C(C(C)(C(C=O)O)O)=O']	['C(O)=O', 'C(C(C(CO)(C)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3989_0	['C=O', 'O', 'C(C(C(C(C)=O)O)O)=O']	['C(O)=O', 'C(C)(C(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3990_0	['C=O', 'O', 'C(C(CC(CO)O)=O)=O']	['C(O)=O', 'C(CO)(CC(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3992_0	['C=O', 'O', 'C(C(CCO)(C(C=O)O)O)=O']	['C(O)=O', 'C(C(C(CO)O)(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3993_0	['C=O', 'O', 'C(C(CCO)(C(C=O)O)O)=O']	['C(O)=O', 'C(C(C(CO)(CCO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3994_0	['C=O', 'O', 'C(C(C(C=O)O)O)(CCO)=O']	['C(O)=O', 'C(C(C(CO)O)O)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3995_0	['C=O', 'O', 'C(C(C(CO)C(CO)O)=O)=O']	['C(O)=O', 'C(CO)(C(CO)C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3996_0	['C=O', 'O', 'C(CC(C(C(C=O)O)O)O)=O']	['C(O)=O', 'C(CC(C(C(CO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3997_0	['C=O', 'O', 'C(CC(C(C(C=O)O)O)O)=O']	['C(O)=O', 'C(C(C(C(CCO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
3999_0	['C=O', 'O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(O)=O', 'C(C(CC(C(CO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4000_0	['C=O', 'O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(O)=O', 'C(C(C(CC(CO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4001_0	['C=O', 'O', 'C(C(C(CO)O)C(C=O)O)=O']	['C(O)=O', 'C(C(C(CO)O)C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4003_0	['C=O', 'O', 'C(C(C(CO)O)C(C=O)O)=O']	['C(O)=O', 'C(C(C(CO)C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4004_0	['C=O', 'O', 'C(C(C(CC(CO)=O)O)O)=O']	['C(O)=O', 'C(CO)(CC(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4005_0	['C=O', 'O', 'C(CC(CO)(C(C=O)O)O)=O']	['C(O)=O', 'C(CC(CO)(C(CO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4006_0	['C=O', 'O', 'C(CC(CO)(C(C=O)O)O)=O']	['C(O)=O', 'C(C(C(CO)(CCO)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4007_0	['C=O', 'O', 'C(C(C(CO)=O)C(CO)O)=O']	['C(O)=O', 'C(CO)(C(CO)C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4008_0	['C=O', 'O', 'C(CC(C(C(CO)O)O)=O)=O']	['C(O)=O', 'C(C(C(CO)O)O)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-12.12
4009_0	['C=O', 'O', 'C(C(C(C(C(C)=O)O)O)O)=O']	['C(O)=O', 'C(C)(C(C(C(CO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
4010_0	['C=O', 'O', 'C(C(C(C)(C(C=O)O)O)O)=O']	['C(O)=O', 'C(C(C(C)(C(CO)O)O)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
