Index	Reagents	Products	Rule	Energy Change
8301_0	['C(C(CO)C(C(O)=O)(CC=C)O)=O']	['C(CCO)=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	-3.55
8301_1	['C(C(CO)C(C(O)=O)(CC=C)O)=O']	['C(CCO)=O', 'C=CCC(C(O)=O)=O']	Knoevenagel C (inverse)	-3.55
8302_0	['C=CC(C(C(O)=O)=O)C(CCO)O']	['C(CCO)=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	6.87
8303_0	['C(C(CO)C(CC(C(O)=O)=C)O)=O']	['C=O', 'C(CC(CC(C(O)=O)=C)O)=O']	Retro Aldol	22.87
8303_1	['C(C(CO)C(CC(C(O)=O)=C)O)=O']	['C=O', 'C(CC(CC(C(O)=O)=C)O)=O']	Knoevenagel C (inverse)	22.87
8304_0	['C(C(CO)C(CC(C(O)=O)=C)O)=O']	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	3.62
8304_1	['C(C(CO)C(CC(C(O)=O)=C)O)=O']	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	Knoevenagel C (inverse)	3.62
8305_0	['C(C(C(C(O)=O)=C)C(CCO)O)=O']	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	3.62
8306_0	['C(C(CO)C(C=C(C(O)=O)C)O)=O']	['C=O', 'C(CC(C=C(C(O)=O)C)O)=O']	Retro Aldol	22.87
8306_1	['C(C(CO)C(C=C(C(O)=O)C)O)=O']	['C=O', 'C(CC(C=C(C(O)=O)C)O)=O']	Knoevenagel C (inverse)	22.87
8307_0	['C(C(CO)C(C=C(C(O)=O)C)O)=O']	['C(CCO)=O', 'C(C=C(C(O)=O)C)=O']	Retro Aldol	3.62
8307_1	['C(C(CO)C(C=C(C(O)=O)C)O)=O']	['C(CCO)=O', 'C(C=C(C(O)=O)C)=O']	Knoevenagel C (inverse)	3.62
8308_0	['C(C(CO)C1(C(OC(C)C1)=O)O)=O']	['C=O', 'C1(C(CC(C)O1)(CC=O)O)=O']	Retro Aldol	22.87
8308_1	['C(C(CO)C1(C(OC(C)C1)=O)O)=O']	['C=O', 'C1(C(CC(C)O1)(CC=O)O)=O']	Knoevenagel C (inverse)	22.87
8309_0	['C(C(CO)C1(C(OC(C)C1)=O)O)=O']	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	-14.96
8309_1	['C(C(CO)C1(C(OC(C)C1)=O)O)=O']	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	Knoevenagel C (inverse)	-14.96
8310_0	['C1(C(C(C(C)O1)C(CCO)O)=O)=O']	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	10.2
8310_1	['C1(C(C(C(C)O1)C(CCO)O)=O)=O']	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	Knoevenagel C (inverse)	10.2
8311_0	['C1(CC(C(O1)=O)(C(C=O)CO)O)=O']	['C=O', 'C1(CC(C(O1)=O)(CC=O)O)=O']	Retro Aldol	22.87
8311_1	['C1(CC(C(O1)=O)(C(C=O)CO)O)=O']	['C=O', 'C1(CC(C(O1)=O)(CC=O)O)=O']	Knoevenagel C (inverse)	22.87
8312_0	['C1(CC(C(O1)=O)(C(C=O)CO)O)=O']	['C(CCO)=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8312_1	['C1(CC(C(O1)=O)(C(C=O)CO)O)=O']	['C(CCO)=O', 'C1(CC(C(O1)=O)=O)=O']	Knoevenagel C (inverse)	NaN
8313_0	['C1(C(C(C(O1)=O)=O)C(CCO)O)=O']	['C(CCO)=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8313_1	['C1(C(C(C(O1)=O)=O)C(CCO)O)=O']	['C(CCO)=O', 'C1(CC(C(O1)=O)=O)=O']	Knoevenagel C (inverse)	NaN
8314_0	['C(C(C(C(C(O)=O)=O)CO)O)=O']	['C=O', 'C(C(CC(C(O)=O)=O)O)=O']	Retro Aldol	22.87
8314_1	['C(C(C(C(C(O)=O)=O)CO)O)=O']	['C=O', 'C(C(CC(C(O)=O)=O)O)=O']	Knoevenagel C (inverse)	22.87
8315_0	['C(C(C(C(C(O)=O)=O)CO)O)=O']	['C(C(CCO)=O)(O)=O', 'C(C=O)=O']	Retro Aldol	3.62
8315_1	['C(C(C(C(C(O)=O)=O)CO)O)=O']	['C(C(CCO)=O)(O)=O', 'C(C=O)=O']	Knoevenagel C (inverse)	3.62
8316_0	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	['C=O', 'C(C(CC(C(O)=O)=O)O)=CC']	Retro Aldol	22.87
8316_1	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	['C=O', 'C(C(CC(C(O)=O)=O)O)=CC']	Knoevenagel C (inverse)	22.87
8317_0	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	['C(C(CCO)=O)(O)=O', 'C(C)=CC=O']	Retro Aldol	3.62
8317_1	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	['C(C(CCO)=O)(O)=O', 'C(C)=CC=O']	Knoevenagel C (inverse)	3.62
8318_0	['C=CCC(C(C(C(O)=O)=O)CO)O']	['C=O', 'C=CCC(CC(C(O)=O)=O)O']	Retro Aldol	22.87
8318_1	['C=CCC(C(C(C(O)=O)=O)CO)O']	['C=O', 'C=CCC(CC(C(O)=O)=O)O']	Knoevenagel C (inverse)	22.87
8319_0	['C=CCC(C(C(C(O)=O)=O)CO)O']	['C(C(CCO)=O)(O)=O', 'C(CC=C)=O']	Retro Aldol	3.62
8319_1	['C=CCC(C(C(C(O)=O)=O)CO)O']	['C(C(CCO)=O)(O)=O', 'C(CC=C)=O']	Knoevenagel C (inverse)	3.62
8320_0	['C(C(C=C)C(C(O)=O)(CCO)O)=O']	['C(C(CCO)=O)(O)=O', 'C(CC=C)=O']	Retro Aldol	-1.02
8321_0	['C(C(C(C(C)=O)=O)C(C=O)O)=O']	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	Retro Aldol	6.87
8321_1	['C(C(C(C(C)=O)=O)C(C=O)O)=O']	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	Knoevenagel C (inverse)	6.87
8322_0	['C(CC(C(CC(C=O)O)=O)=O)=O']	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	Retro Aldol	5.96
8323_0	['C(C(C(C(C)=O)=O)C(C=CC)O)=O']	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	Retro Aldol	6.87
8323_1	['C(C(C(C(C)=O)=O)C(C=CC)O)=O']	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	Knoevenagel C (inverse)	6.87
8324_0	['C(CC(C(CC(C=CC)O)=O)=O)=O']	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	Retro Aldol	5.96
8325_0	['C(C(C(C(C)=O)=O)C(CC=C)O)=O']	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	Retro Aldol	6.87
8325_1	['C(C(C(C(C)=O)=O)C(CC=C)O)=O']	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	Knoevenagel C (inverse)	6.87
8326_0	['C(CC(C(CC(CC=C)O)=O)=O)=O']	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	Retro Aldol	5.96
8327_0	['C(C(C=C)C(C(C)=O)(CC=O)O)=O']	['C(C)=O', 'C(C(C=C)C(C(C)=O)=O)=O']	Retro Aldol	-4.3
8328_0	['C(C(C=C)C(C(C)=O)(CC=O)O)=O']	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	Retro Aldol	-9.21
8329_0	['C(CC(C(C)(C(C=O)C=C)O)=O)=O']	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	Retro Aldol	3.62
8331_0	['C(C(C=C)C(CC(C(C)=O)=O)O)=O']	['C(C(C)=O)(C)=O', 'C(C(C=O)C=C)=O']	Retro Aldol	0.18
8332_0	['C(C(C=C)C(CC(C(C)=O)=O)O)=O']	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	Retro Aldol	-4.57
8333_0	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	['C(C(C=O)O)=O', 'C(C(C(C)O)=O)=O']	Retro Aldol	-49.25
8334_0	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	['C(C(CO)=O)(C(C)O)=O', 'C(C=O)=O']	Retro Aldol	10.35
8334_1	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	['C(C(CO)=O)(C(C)O)=O', 'C(C=O)=O']	Knoevenagel H (inv)	10.35
8335_0	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	['C(C)=O', 'C(C(C(C(C=O)=O)O)O)=O']	Retro Aldol	12.52
8336_0	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	['C(CO)=O', 'C(C(C(C(C)O)=O)=O)=O']	Retro Aldol	13.37
8336_1	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	['C(CO)=O', 'C(C(C(C(C)O)=O)=O)=O']	Knoevenagel H (inv)	13.37
8337_0	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	['C(C(C=O)O)=O', 'C(C(C(O)=O)=O)=O']	Retro Aldol	-49.25
8338_0	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	['C(C(C(CO)=O)=O)(O)=O', 'C(C=O)=O']	Retro Aldol	10.35
8338_1	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	['C(C(C(CO)=O)=O)(O)=O', 'C(C=O)=O']	Knoevenagel H (inv)	10.35
8339_0	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	['C(=O)=O', 'C(C(C(C(C=O)=O)O)O)=O']	Retro Aldol	-52.53
8339_1	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	['C(=O)=O', 'C(C(C(C(C=O)=O)O)O)=O']	Alpha-Keto Acid Decarboxylation	-52.53
8340_0	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	['C(CO)=O', 'C(C(C(C(O)=O)=O)=O)=O']	Retro Aldol	13.37
8340_1	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	['C(CO)=O', 'C(C(C(C(O)=O)=O)=O)=O']	Knoevenagel H (inv)	13.37
8341_0	['C(C(C(C(CO)=O)O)O)=O']	['C(C(CO)=O)=O', 'C(CO)=O']	Retro Aldol	13.37
8341_1	['C(C(C(C(CO)=O)O)O)=O']	['C(C(CO)=O)=O', 'C(CO)=O']	Knoevenagel H (inv)	13.37
8342_0	['C(C(C(C(CO)=O)O)O)=O']	['C(C=O)=O', 'C(CO)(CO)=O']	Retro Aldol	10.17
8342_1	['C(C(C(C(CO)=O)O)O)=O']	['C(C=O)=O', 'C(CO)(CO)=O']	Knoevenagel H (inv)	10.17
8343_0	['C(C(C(C(C(O)=O)=O)O)O)=O']	['C(C(C(O)=O)=O)=O', 'C(CO)=O']	Retro Aldol	13.37
8343_1	['C(C(C(C(C(O)=O)=O)O)O)=O']	['C(C(C(O)=O)=O)=O', 'C(CO)=O']	Knoevenagel H (inv)	13.37
8344_0	['C(C(C(C(C(O)=O)=O)O)O)=O']	['C(C=O)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	22.82
8344_1	['C(C(C(C(C(O)=O)=O)O)O)=O']	['C(C=O)=O', 'C(C(CO)=O)(O)=O']	Knoevenagel H (inv)	22.82
8345_0	['C(CC(C=O)O)(C(C(O)=O)CO)=O']	['C=O', 'C(CC(CC(C=O)O)=O)(O)=O']	Retro Aldol	22.87
8345_1	['C(CC(C=O)O)(C(C(O)=O)CO)=O']	['C=O', 'C(CC(CC(C=O)O)=O)(O)=O']	Knoevenagel C (inverse)	22.87
8346_0	['C(CC(C=O)O)(C(C(O)=O)CO)=O']	['C(=O)=O', 'C(CC(C=O)O)(CCO)=O']	Retro Aldol	-61.26
8346_1	['C(CC(C=O)O)(C(C(O)=O)CO)=O']	['C(=O)=O', 'C(CC(C=O)O)(CCO)=O']	Beta Decarboxylation	-61.26
8347_0	['C(CC(C=O)O)(C(C(O)=O)CO)=O']	['C(C=O)=O', 'C(C(C(C)=O)CO)(O)=O']	Retro Aldol	5.96
8348_0	['C(C(C=C)C(C=O)O)=O']	['C(C=O)=O', 'C(CC=C)=O']	Retro Aldol	3.62
8349_0	['C(C(C(C=C)C(C(O)=O)=O)O)=O']	['C(C=O)=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	6.87
8350_0	['C(C(C(C(O)=O)=C)C(C=O)O)=O']	['C(C=O)=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	3.62
8351_0	['C(C(C1C(C(OC(C1=C)=O)=O)=O)O)=O']	['C(C=O)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	Retro Aldol	10.2
8352_0	['C(C(C1C(C(OC1C)=O)=O)O)=O']	['C(C=O)=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	10.2
8352_1	['C(C(C1C(C(OC1C)=O)=O)O)=O']	['C(C=O)=O', 'C1(C(OC(C)C1)=O)=O']	Knoevenagel C (inverse)	10.2
8353_0	['C1(C(C(C(O1)=O)=O)C(C=O)O)=O']	['C(C=O)=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8353_1	['C1(C(C(C(O1)=O)=O)C(C=O)O)=O']	['C(C=O)=O', 'C1(CC(C(O1)=O)=O)=O']	Knoevenagel C (inverse)	NaN
8354_0	['C(C(C(C(C(CO)=O)O)O)O)=O']	['C(C(C(CO)=O)O)=O', 'C(CO)=O']	Retro Aldol	13.37
8354_1	['C(C(C(C(C(CO)=O)O)O)O)=O']	['C(C(C(CO)=O)O)=O', 'C(CO)=O']	Knoevenagel H (inv)	13.37
8355_0	['C(C(C(C(C(CO)=O)O)O)O)=O']	['C(C(C=O)O)=O', 'C(CO)(CO)=O']	Retro Aldol	-51.42
8355_1	['C(C(C(C(C(CO)=O)O)O)O)=O']	['C(C(C=O)O)=O', 'C(CO)(CO)=O']	Knoevenagel H (inv)	-51.42
8356_0	['C(C(C(C(C(C(O)=O)=O)O)O)O)=O']	['C(CO)=O', 'C(C(C(C(O)=O)=O)O)=O']	Retro Aldol	13.37
8356_1	['C(C(C(C(C(C(O)=O)=O)O)O)O)=O']	['C(CO)=O', 'C(C(C(C(O)=O)=O)O)=O']	Knoevenagel H (inv)	13.37
8357_0	['C(C(C(C(C(C(O)=O)=O)O)O)O)=O']	['C(C(C=O)O)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	-38.77
8357_1	['C(C(C(C(C(C(O)=O)=O)O)O)O)=O']	['C(C(C=O)O)=O', 'C(C(CO)=O)(O)=O']	Knoevenagel H (inv)	-38.77
8358_0	['C(C(C=C)C(C(C=O)O)O)=O']	['C(CO)=O', 'C(C(C=O)C=C)=O']	Retro Aldol	7.59
8358_1	['C(C(C=C)C(C(C=O)O)O)=O']	['C(CO)=O', 'C(C(C=O)C=C)=O']	Knoevenagel H (inv)	7.59
8359_0	['C(C(C=C)C(C(C=O)O)O)=O']	['C(C(C=O)O)=O', 'C(CC=C)=O']	Retro Aldol	-57.98
8360_0	['C(CO)(C(C(CO)(CO)O)O)=O']	['C(CO)(CO)=O', 'C(CO)(CO)=O']	Retro Aldol	5.35
8360_1	['C(CO)(C(C(CO)(CO)O)O)=O']	['C(CO)(CO)=O', 'C(CO)(CO)=O']	Knoevenagel H (inv)	5.35
8361_0	['C(C(C(C(CO)(CO)O)O)=O)(O)=O']	['C(CO)(CO)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	18.0
8361_1	['C(C(C(C(CO)(CO)O)O)=O)(O)=O']	['C(CO)(CO)=O', 'C(C(CO)=O)(O)=O']	Knoevenagel H (inv)	18.0
8362_0	['C(C(C(C(C(CO)=O)O)O)O)(O)=O']	['C(CO)(CO)=O', 'C(C(C=O)O)(O)=O']	Retro Aldol	22.22
8362_1	['C(C(C(C(C(CO)=O)O)O)O)(O)=O']	['C(CO)(CO)=O', 'C(C(C=O)O)(O)=O']	Knoevenagel H (inv)	22.22
8363_0	['C(CO)(C(C(C=CC)O)O)=O']	['C(CO)(CO)=O', 'C(C)=CC=O']	Retro Aldol	10.17
8363_1	['C(CO)(C(C(C=CC)O)O)=O']	['C(CO)(CO)=O', 'C(C)=CC=O']	Knoevenagel H (inv)	10.17
8364_0	['C(CO)(C(C(CC=C)O)O)=O']	['C(CO)(CO)=O', 'C(CC=C)=O']	Retro Aldol	10.17
8364_1	['C(CO)(C(C(CC=C)O)O)=O']	['C(CO)(CO)=O', 'C(CC=C)=O']	Knoevenagel H (inv)	10.17
8365_0	['C(C(C=C)C(CO)(CO)O)=O']	['C(CO)(CO)=O', 'C(CC=C)=O']	Retro Aldol	-1.2
8366_0	['C(C(C(C(C(O)=O)=O)O)O)=CC']	['C(C(CO)=O)(O)=O', 'C(C)=CC=O']	Retro Aldol	22.82
8366_1	['C(C(C(C(C(O)=O)=O)O)O)=CC']	['C(C(CO)=O)(O)=O', 'C(C)=CC=O']	Knoevenagel H (inv)	22.82
8367_0	['C(CC(C(C(C(O)=O)=O)O)O)=C']	['C(C(CO)=O)(O)=O', 'C(CC=C)=O']	Retro Aldol	22.82
8367_1	['C(CC(C(C(C(O)=O)=O)O)O)=C']	['C(C(CO)=O)(O)=O', 'C(CC=C)=O']	Knoevenagel H (inv)	22.82
8368_0	['C(C(C=C)C(C(O)=O)(CO)O)=O']	['C(C(CO)=O)(O)=O', 'C(CC=C)=O']	Retro Aldol	11.45
8369_0	['C(C(C=C)C(C(C(O)=O)(C)O)O)=O']	['C(C(C=O)(C)O)(O)=O', 'C(CC=C)=O']	Retro Aldol	3.62
8370_0	['C(C(C=C)C(C(C(O)=O)O)O)=O']	['C(C(C=O)O)(O)=O', 'C(CC=C)=O']	Retro Aldol	15.67
8371_0	['C(C(C=C)C(C=CC)O)=O']	['C(C)=CC=O', 'C(CC=C)=O']	Retro Aldol	3.62
8372_0	['C=CC(C(C(O)=O)=O)C(C=CC)O']	['C(C)=CC=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	6.87
8373_0	['C(C(C(C(O)=O)=C)C(C=CC)O)=O']	['C(C)=CC=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	3.62
8374_0	['C(C)=CC(C1C(C(OC1C)=O)=O)O']	['C(C)=CC=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	10.2
8374_1	['C(C)=CC(C1C(C(OC1C)=O)=O)O']	['C(C)=CC=O', 'C1(C(OC(C)C1)=O)=O']	Knoevenagel C (inverse)	10.2
8375_0	['C1(C(C(C(O1)=O)=O)C(C=CC)O)=O']	['C(C)=CC=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8375_1	['C1(C(C(C(O1)=O)=O)C(C=CC)O)=O']	['C(C)=CC=O', 'C1(CC(C(O1)=O)=O)=O']	Knoevenagel C (inverse)	NaN
8376_0	['C(C(C=C)C(CC=C)O)=O']	['C(CC=C)=O', 'C(CC=C)=O']	Retro Aldol	3.62
8377_0	['C(C(C=C)C(C(O)=O)(C=CC)O)=O']	['C(CC=C)=O', 'C(C)=CC(C(O)=O)=O']	Retro Aldol	-1.02
8378_0	['C(C(C=C)C(C(O)=O)(CC=C)O)=O']	['C(CC=C)=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	-3.55
8379_0	['C=CC(C(C(O)=O)=O)C(CC=C)O']	['C(CC=C)=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	6.87
8380_0	['C(C(C=C)C(CC(C(O)=O)=C)O)=O']	['C(CC=C)=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	3.62
8381_0	['C(C(C(C(O)=O)=C)C(CC=C)O)=O']	['C(CC=C)=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	3.62
8382_0	['C(C(C=C)C(C=C(C(O)=O)C)O)=O']	['C(CC=C)=O', 'C(C=C(C(O)=O)C)=O']	Retro Aldol	3.62
8383_0	['C(C(C=C)C1(C(OC(C)C1)=O)O)=O']	['C(CC=C)=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	-14.96
8384_0	['C=CCC(C1C(C(OC1C)=O)=O)O']	['C(CC=C)=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	10.2
8384_1	['C=CCC(C1C(C(OC1C)=O)=O)O']	['C(CC=C)=O', 'C1(C(OC(C)C1)=O)=O']	Knoevenagel C (inverse)	10.2
8385_0	['C(C(C=C)C1(C(OC(C1)=O)=O)O)=O']	['C(CC=C)=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8386_0	['C1(C(C(C(O1)=O)=O)C(CC=C)O)=O']	['C(CC=C)=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8386_1	['C1(C(C(C(O1)=O)=O)C(CC=C)O)=O']	['C(CC=C)=O', 'C1(CC(C(O1)=O)=O)=O']	Knoevenagel C (inverse)	NaN
8387_0	['C(CC(C(CO)C(C)O)O)=O']	['C(C)=O', 'C(C(CO)C(C)O)=O']	Retro Aldol	6.12
8388_0	['C(C(CO)C(CC=O)O)(O)=O']	['C(C)=O', 'C(C(C=O)CO)(O)=O']	Retro Aldol	6.12
8389_0	['C(CC(C(C(CO)O)=O)O)=O']	['C(C)=O', 'C(C(C(CO)O)=O)=O']	Retro Aldol	6.12
8390_0	['C(CC(C(C(CO)O)=O)O)=O']	['C=O', 'C(CC(C(CO)=O)O)=O']	Retro Aldol	29.6
8390_1	['C(CC(C(C(CO)O)=O)O)=O']	['C=O', 'C(CC(C(CO)=O)O)=O']	Knoevenagel H (inv)	29.6
8391_0	['C(C(C(CO)O)(CC=O)O)=O']	['C(C)=O', 'C(C(C(CO)O)=O)=O']	Retro Aldol	1.48
8392_0	['C(C(C(CO)O)(CC=O)O)=O']	['C(CC(C=O)O)=O', 'C(CO)=O']	Retro Aldol	10.73
8392_1	['C(C(C(CO)O)(CC=O)O)=O']	['C(CC(C=O)O)=O', 'C(CO)=O']	Knoevenagel H (inv)	10.73
8393_0	['C(CC(CC(CC(C)O)O)O)=O']	['C(C)=O', 'C(CC(CC(C)O)O)=O']	Retro Aldol	6.12
8394_0	['C(CC(C(C(C)O)C(C)O)O)=O']	['C(C)=O', 'C(C(C(C)O)C(C)O)=O']	Retro Aldol	6.12
8395_0	['C(CC(CC(CC=O)O)O)(O)=O']	['C(C)=O', 'C(CC(CC=O)O)(O)=O']	Retro Aldol	6.12
8396_0	['C(C(C(CC=O)O)C(C)O)(O)=O']	['C(C)=O', 'C(C(C=O)C(C)O)(O)=O']	Retro Aldol	6.12
8397_0	['C(CC(CC(C(CO)=O)O)O)=O']	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	Retro Aldol	6.12
8398_0	['C(CC(C(CO)(CC=O)O)O)=O']	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	Retro Aldol	1.48
8399_0	['C(CC(C(CO)(CC=O)O)O)=O']	['C(C)=O', 'C(C(CO)(CC=O)O)=O']	Retro Aldol	6.12
8400_0	['C(CC(C(C(C(C)O)O)=O)O)=O']	['C(C)=O', 'C(C(C(C(C)O)O)=O)=O']	Retro Aldol	6.12
8401_0	['C(CC(C(C(C(C)O)O)=O)O)=O']	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	Retro Aldol	10.51
8401_1	['C(CC(C(C(C(C)O)O)=O)O)=O']	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	Knoevenagel H (inv)	10.51
8402_0	['C(C(CO)(CC(CC=O)O)O)=O']	['C(C)=O', 'C(C(CO)(CC=O)O)=O']	Retro Aldol	6.12
8403_0	['C(C(CO)(CC(CC=O)O)O)=O']	['C=O', 'C(CC(CC(C=O)O)O)=O']	Retro Aldol	26.95
8403_1	['C(C(CO)(CC(CC=O)O)O)=O']	['C=O', 'C(CC(CC(C=O)O)O)=O']	Knoevenagel H (inv)	26.95
8404_0	['C(C(C(C(C)O)O)(CC=O)O)=O']	['C(C)=O', 'C(C(C(C(C)O)O)=O)=O']	Retro Aldol	1.48
8405_0	['C(C(C(C(C)O)O)(CC=O)O)=O']	['C(CC(C=O)O)=O', 'C(C(C)O)=O']	Retro Aldol	7.7
8405_1	['C(C(C(C(C)O)O)(CC=O)O)=O']	['C(CC(C=O)O)=O', 'C(C(C)O)=O']	Knoevenagel H (inv)	7.7
8406_0	['C(CC(CCO)O)=O']	['C(C)=O', 'C(CCO)=O']	Retro Aldol	6.12
8407_0	['C(C(C(O)=O)C(CC=O)O)(O)=O']	['C(C)=O', 'C(C(C(O)=O)C(O)=O)=O']	Retro Aldol	6.12
8408_0	['C(C(C(C(CC=O)O)=O)O)(O)=O']	['C(C)=O', 'C(C(C(C=O)=O)O)(O)=O']	Retro Aldol	6.12
8409_0	['C(C(C(C(CC=O)O)=O)O)(O)=O']	['C(=O)=O', 'C(CC(C(CO)=O)O)=O']	Retro Aldol	-54.53
8409_1	['C(C(C(C(CC=O)O)=O)O)(O)=O']	['C(=O)=O', 'C(CC(C(CO)=O)O)=O']	Beta Decarboxylation	-54.53
8410_0	['C(C(C(C=O)(CC=O)O)O)(O)=O']	['C(C)=O', 'C(C(C(C=O)=O)O)(O)=O']	Retro Aldol	1.48
8411_0	['C(C(C(C=O)(CC=O)O)O)(O)=O']	['C(CC(C=O)O)=O', 'C(C(O)=O)=O']	Retro Aldol	11.45
8411_1	['C(C(C(C=O)(CC=O)O)O)(O)=O']	['C(CC(C=O)O)=O', 'C(C(O)=O)=O']	Knoevenagel H (inv)	11.45
8412_0	['C(C(CCO)(CC=O)O)(O)=O']	['C(C)=O', 'C(C(CCO)=O)(O)=O']	Retro Aldol	1.48
8413_0	['C(CC(C(C)=O)(CC=O)O)=O']	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	Retro Aldol	-6.7
8414_0	['C(C(C)(CC=O)O)(CC=O)=O']	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	Retro Aldol	6.12
8415_0	['C(CC(CC(C(C)=O)=O)O)=O']	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	Retro Aldol	-2.06
8417_0	['C(CC(CC(C(C)=O)=O)O)=O']	['C(C(C)=O)(C)=O', 'C(CC=O)=O']	Retro Aldol	-6.87
8418_0	['C(C(C(C(C)=O)=O)C(C)O)=O']	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	Retro Aldol	7.04
8418_1	['C(C(C(C(C)=O)=O)C(C)O)=O']	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	Knoevenagel C (inverse)	7.04
8419_0	['C(CC(C(CC(C)O)=O)=O)=O']	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	Retro Aldol	6.12
8420_0	['C(CO)(C(C(C)O)(CC=O)O)=O']	['C(C)=O', 'C(C(CO)=O)(C(C)O)=O']	Retro Aldol	1.48
8421_0	['C(CO)(C(C(C)O)(CC=O)O)=O']	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	Retro Aldol	7.87
8421_1	['C(CO)(C(C(C)O)(CC=O)O)=O']	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	Knoevenagel H (inv)	7.87
8422_0	['C(C(CO)(CC=O)O)(C(C)O)=O']	['C(C)=O', 'C(C(CO)=O)(C(C)O)=O']	Retro Aldol	1.48
8423_0	['C(C(CO)(CC=O)O)(C(C)O)=O']	['C=O', 'C(CC(C(C(C)O)=O)O)=O']	Retro Aldol	26.95
8423_1	['C(C(CO)(CC=O)O)(C(C)O)=O']	['C=O', 'C(CC(C(C(C)O)=O)O)=O']	Knoevenagel H (inv)	26.95
