Smiles	Canonical Code
C(C(CCC(CO)CO)=O)=O	60bd3eabad7dc1a4
C(C(CO)CCC(CO)=O)=O	1d8f42bd203d6a99
C(C(C(CC=O)O)CCO)=O	f54131377ee69f7f
C(C(C(CO)CO)CC=O)=O	dea0dbddd5e5c0e
C(C(CO)C(CO)CC=O)=O	98fb5c0cb0ba0c85
C(C(CCC(CO)=O)(C(C)O)O)=O	bc0a4cd89b14e3f9
C(C(C(CCC(CO)=O)(C)O)O)=O	75cd24ec2a42ebaa
C(C(C(CCCC(CO)=O)O)O)=O	9eea145b19cc68c3
C(C(C(C)O)(C(CO)CC=O)O)=O	e2c2bf2e3f1c2a56
C(C(CCO)C(C=O)(C(C)O)O)=O	8f3228efbc60e5fb
C(CC(CO)C(C)(C(C=O)O)O)=O	60ccbd0de3fc6e8
C(C(CCO)C(C)(C(C=O)O)O)=O	fd4d3f0c8708706d
C(CC(CO)CC(C(C=O)O)O)=O	4807307da049ad45
C(C(CCC(C(CCO)O)O)=O)=O	245a585ab7a2f6dd
C(CC(C(CCC(CO)=O)O)O)=O	af8a546675ee0818
C(C(CCC(CO)(CCO)O)=O)=O	b97e75ffcde3795b
C(CC(CO)(CCC(CO)=O)O)=O	7ff3fc75584378bc
C(C(CCC(CO)C(CO)O)=O)=O	feeb644518306db4
C(C(CCC(CO)=O)C(CO)O)=O	8b7242929a74f185
C(CC(C(C(CO)CC=O)O)O)=O	b10b76102fdb3d09
C(C(CCO)C(C(CC=O)O)O)=O	82a4896154b269fc
C(C(CCO)C(CO)(CC=O)O)=O	e7d3b6e3a8370b11
C(C(C(CO)C(CO)O)CC=O)=O	72a742e7e8ec6105
C(C(C(CO)CC=O)C(CO)O)=O	ee91481e51297442
C(C(C)(CCC(CO)=O)O)(O)=O	adb0fb14f8a981b8
C(CC(CO)CC(C(O)=O)O)=O	6c0935ca872b72d4
C(C(CC(C(O)=O)O)CCO)=O	2fe2637a9aa10417
C(C(C)(C(CO)CC=O)O)(O)=O	7c2d0b39a5032846
C(CO)(CCC(C(C(C)=O)=O)O)=O	8f386759c2418ef7
C(CO)(CCCC(C(CO)=O)=O)=O	7cb2836910881424
C(CC(CO)C(C(C(C)=O)=O)O)=O	2cca3bc920da2250
C(C(CCO)C(C(C(C)=O)=O)O)=O	3cf0dc1926981d45
C(CC(CO)CC(C(CO)=O)=O)=O	29a8aad0843e5a8d
C(C(CCO)CC(C(CO)=O)=O)=O	2f0cce32273f41f2
C(CO)(CCCC(CO)=O)=O	d4fde5819563aaee
C(C)(C(CCC(CO)=O)O)=O	54510e5cd34f1082
C(CC(CO)CC(CO)=O)=O	baa0445fda4fc84d
C(CC(CO)C(C(C)=O)O)=O	d64e17fdd4e92853
C(C(CO)O)(CCCC(CO)=O)=O	c7491c2ad7d7e591
C(C)(C(CO)(CCC(CO)=O)O)=O	94ffb75d4436e6bb
C(CC(CO)CC(C(CO)O)=O)=O	7de988f83fb9d12f
C(C(CCO)CC(C(CO)O)=O)=O	b382edde55a5d7ba
C(C(C(C(C(C)=O)O)O)CCO)=O	397c4102206ac50f
C(CC(CO)C(C(C)=O)(CO)O)=O	8b5dcde41f9adb94
C(C(CCO)C(C(C)=O)(CO)O)=O	1dfcc50e8c9e1349
C(C(CCC(CO)=O)O)(CCO)=O	5f294617c854ad69
C(CO)(C(CO)CCC(CO)=O)=O	279ede3147231b6f
C(CC(CO)C(C(CCO)=O)O)=O	85c9fb1cb8d99f2f
C(C(CCO)C(C(CCO)=O)O)=O	ca71f48f421a8f0a
C(C(C(CC(CO)=O)O)CCO)=O	d2523971d9eca82c
C(CC(CO)C(C(CO)=O)CO)=O	6f10477bb713b935
C(C(CCO)C(C(CO)=O)CO)=O	d8a99d0c5689f2e0
C(C(CCC(C=O)=O)CO)(O)=O	74da52cf555f2112
C(C(C=O)CCC(CO)=O)(O)=O	a9bd11b8f3c702a1
C(C(CO)C(C=O)CC=O)(O)=O	3f09fb6d7cf189ab
C(C(C=O)C(CO)CC=O)(O)=O	66a5fc11afe52e56
C(CO)(CCCC(C(O)=O)=O)=O	40c987cd83ba6227
C(CC(CO)CC(C(O)=O)=O)=O	3ad9492463c20c3b
C1(C(CCC(CO)=O)OCC1O)=O	66cd50c72769d719
C(CO)(CCC1C(C(CO1)=O)O)=O	66bee9fe67d9a292
C(CO)(CCC1(C(COC1)=O)O)=O	3b9110d7cb05670e
C(CC(CO)C1C(C(CO1)O)=O)=O	45adc28e6b3674d6
C(C(CCO)C1C(C(CO1)O)=O)=O	4d87b8823976760d
C(CC(CO)C1C(C(CO1)=O)O)=O	532378ab8dc8ba59
C(C(C1C(C(CO1)=O)O)CCO)=O	51023443700f59a
C(CC(CO)C1(C(COC1)=O)O)=O	eb7d3c73f4f222ed
C(C(CCO)C1(C(COC1)=O)O)=O	74a008e7246feab6
C1(C(CCC(CO)=O)(O)OCC1)=O	298b1fd9c77fc43d
C(CO)(CCC1CC(C(O)O1)=O)=O	4f10fcf5cff257c6
C(CO)(CCC1C(C(O)OC1)=O)=O	43854fcee20f9b76
C(CC(CO)C1(C(CCO1)=O)O)=O	102686291914fe85
C(C(CCO)C1(C(CCO1)=O)O)=O	c650e82553c908be
C(CC(CO)C1CC(C(O)O1)=O)=O	504c76b85e0ac525
C(C(C1CC(C(O)O1)=O)CCO)=O	5d75d977431b108e
C(CC(CO)C1C(C(O)OC1)=O)=O	80ea0b8d6753b660
C(C(CCO)C1C(C(O)OC1)=O)=O	738f21bc83181843
C1(C(CCC(CO)=O)C(CO1)O)=O	a11b15afb66e26d7
C1(CC(C(CCC(CO)=O)O1)O)=O	2e4bb401431be79d
C1(CC(CCC(CO)=O)(CO1)O)=O	d1ddf4419536fdba
C1(C(C(CO)CC=O)C(CO1)O)=O	b3b3e4fe72ca490d
C1(C(C(CO1)O)C(C=O)CCO)=O	f2020d5c9602c426
C1(CC(C(C(CO)CC=O)O1)O)=O	2361c780895f78a7
C(C(CCO)C1C(CC(O1)=O)O)=O	5ea06fba62b9ca4c
C1(CC(CO1)(C(CO)CC=O)O)=O	7533e99f32c9381
C(C(CCO)C1(COC(C1)=O)O)=O	e2132ad84a1480f2
C(CO)(CCC1C(COC1O)=O)=O	8df991abad26c2f0
C(CO)(CCC1(CC(CO1)=O)O)=O	907f2f1d8f623b2e
C1(C(CCC(CO)=O)OC(C1)O)=O	4a83b26c3e90f0df
C(CC(CO)C1C(COC1O)=O)=O	89e34bdbfdd4e739
C(C(CCO)C1C(COC1O)=O)=O	fce936214d8be20a
C(CC(CO)C1(CC(CO1)=O)O)=O	40aed4b6aefbfa4e
C(C(C1(CC(CO1)=O)O)CCO)=O	cb58d43f023aeb45
C(CC(CO)C1C(CC(O1)O)=O)=O	5538ba6d19892750
C(C(CCO)C1C(CC(O1)O)=O)=O	970cfd35d5038223
C(CO)(CCCC(C(C=O)=O)O)=O	6a14eeeec67038fd
C(CO)(CCC(C(C=O)=O)(C)O)=O	536d13ef81384d24
C(C(CCC(CO)=O)(CCO)O)=O	378a1a48bba7c10b
C(C(CC(CCC(CO)=O)O)O)=O	ffd3820a729e4dd4
C(C(CCC(CC(CO)O)O)=O)=O	b1aaab4531ff5389
C(C(C(CCC(CO)=O)CO)O)=O	bd3600d30f5be4d9
C(CO)(CCC(C)O)=O	e19ac28e4fb9943
C(CO)(CCCCO)=O	82031a57778e28ce
C(CCCC(CO)=O)(O)=O	3c08bd2e4cff34a0
C(CC(CO)CC(C(C=O)=O)O)=O	f0f2e15692fdfcd
C(C(CC(C(C=O)=O)O)CCO)=O	c44493fa5a2e3818
C(CC(CO)C(C(C=O)=O)(C)O)=O	7d2bb4bef6573d49
C(C(CCO)C(C(C=O)=O)(C)O)=O	3abc165935a10a84
C(C(CCO)(C(CO)CC=O)O)=O	4e588d769a809dbb
C(C(CCO)C(C=O)(CCO)O)=O	2b95be83bbbeafe1
C(CC(CO)C(CC(C=O)O)O)=O	d44a916116828587
C(C(C(CC(C=O)O)O)CCO)=O	8b896b69c5379a2
C(CC(CO)C(CO)C(C=O)O)=O	7464591a14c8148
C(C(CCO)C(CO)C(C=O)O)=O	4dda7f3c5ac79a7d
C(CC(CO)C(C)O)=O	1cb3b56bd5988f64
C(C(CCO)C(C)O)=O	8dcac43580896706
C(CC(CO)CCO)=O	ff2e7acc0588d6a8
C(C(CCO)CCO)=O	f2fe0dbeeb285e97
C(CC(CO)CC=O)(O)=O	5325cfe9dbafad93
C(C(CCO)CC(O)=O)=O	66463b3bc099a290
C(C(CO)(CCC(CO)=O)O)=O	62d920a41cda1ef1
C(C(C(C(C=O)O)O)CCO)=O	e0c318493222d31b
C(CO)(CCC(CO)O)=O	34d3cdfcc20903c8
C(C(C=O)CCC(CO)=O)=O	ef6e6b6a4e8276f1
C(C(C(CC(C=O)=O)O)CCO)=O	e131410cafa0dc60
C(CC(CO)C(C(C=O)=O)CO)=O	661320359e368a80
C(C(CCO)C(C(C=O)=O)CO)=O	6ee692d3957782d5
C(CO)(CCC(C=O)C(C=O)O)=O	4b9baf635600507c
C(CC(CO)C(C=O)C(C=O)O)=O	376cd5ae3418d596
C(C(C(CO)=O)CCC(CO)=O)=O	b28df90f4377139b
C(C(CCC(CO)=O)O)(CC=O)=O	6a379503e8f5f2b6
C(CC(CO)C(C=O)C(CO)=O)=O	f74446a019015d17
C(C(CCO)C(C=O)C(CO)=O)=O	77371c02be702262
C(CC(CO)C(C(CC=O)=O)O)=O	66c98f255883124c
C(C(CCO)C(C(CC=O)=O)O)=O	43f324085a95d125
C(C)(C(C=O)(CCC(CO)=O)O)=O	ece81ee6eb74aa00
C(CCCC(CO)=O)(C(C=O)O)=O	9618adbf00c46555
C(CC(CO)C(C=O)(C(C)=O)O)=O	65448b748457bd75
C(C(CCO)C(C=O)(C(C)=O)O)=O	708905bff4fd0100
C(C(C(CC(CO)CC=O)=O)O)=O	7a6232f2006a3abb
C(C(CCO)CC(C(C=O)O)=O)=O	ef2ee46acab4b26
C(CCCC(CO)=O)=O	810b787eddad59d7
C(CO)(CCC(C(CO)=O)O)=O	b0a282393629c9f9
C(CO)(CCC(C(CO)O)O)=O	ea31390ce3ac314f
C(CO)(CCC(CO)(CO)O)=O	53f74bac0a322f6
C(CC(CO)C(C(CO)O)O)=O	35214aefd35a991a
C(C(CCO)C(C(CO)O)O)=O	5cb4b1b9c8af12ef
C(CC(CO)C(CO)(CO)O)=O	50003b651cda329d
C(C(CCO)C(CO)(CO)O)=O	6c5f731b415ba422
C(C(C(CCC(CO)=O)O)O)(O)=O	79b228d045a2edde
C(CC(CO)C(C(C(O)=O)O)O)=O	cd07d03b37fccdbc
C(C(C(C(C(O)=O)O)O)CCO)=O	afc78cb2cb670b8
C(C1C(C(CC1(C=O)O)O)O)(O)=O	63121fbaa930af9b
C(C1C(C(CC1O)O)O)(O)=O	e17b97e53e038a1f
C(C1C(C(C(C1O)O)O)O)(O)=O	f938ed1881ad03db
C(C1C(CC(C1(C=O)O)O)O)(O)=O	d5f016279cd7b5d2
C(C1C(C(C=O)(CC1O)O)O)(O)=O	5ee9e0d43751c6f8
C(C(C(C)O)C(CC(C)O)O)(O)=O	a262771818d48cd8
C(C(C(C)O)C(CCO)O)(O)=O	bcaa249a7520f4eb
C(C(C(C)O)C(C=O)(CO)O)(O)=O	a130e0d06a2caec
C(C(C(C)O)C(C)(CO)O)(O)=O	26fc1f63246b80f0
C(C(C(CC(O)=O)O)C(C)O)(O)=O	3aa846a524d1892a
C(C(C(O)=O)C(CC(C)O)O)(O)=O	1e83a023ebd32a3e
C(C(C(C)O)C(C(O)=O)(C)O)(O)=O	adc4665588374f1c
C(C(C=C)(C(C(O)=O)C(C)O)O)=O	c8a97a9590879c7a
C(C(C(C)O)C(C(C=C)=O)O)(O)=O	52ea5f0c4e4fb3b6
C(C(C(C)O)C(C=CC=O)O)(O)=O	5a912ee389c1f2d1
C(C(C(C)O)C(C(O)=O)O)(O)=O	a32b5f395a06a62c
C(C(C(O)=O)C(CCO)O)(O)=O	8b4c271ab0d8edfd
C(C(C(O)=O)C(C(CO)=O)O)(O)=O	55dacb04fcfe0ac3
C(C(C(O)=O)C(C=O)(CO)O)(O)=O	b744f9693191c129
C(C(C(O)=O)C(C)(CO)O)(O)=O	864c810c3f28129c
C(C(C(O)=O)C(CC(O)=O)O)(O)=O	a4dcc46cadf2039f
C(C(C(O)=O)C(C(O)=O)(C)O)(O)=O	8524a915a065d4ed
C(C(C(O)=O)C(C=O)(C=C)O)(O)=O	a5f823bac60d5d5a
C(C(C(O)=O)C(C(C=C)=O)O)(O)=O	ee1dac10538fd6e0
C(C(C(O)=O)C(C=CC=O)O)(O)=O	f82ccab874238c89
C(C(C(O)=O)C(C(O)=O)O)(O)=O	4768aa45a795993b
C(C(C(C)O)C(C(CO)O)O)(O)=O	d927752b8107cb73
C(C(C(O)=O)C(C(CO)O)O)(O)=O	59bb0db0ce758525
C(C(C(O)=O)C(C=O)O)(O)=O	8ff0f2f9559c05ef
C(C(C(O)=O)C(CC=O)O)(O)=O	1e77cac042255652
C(C(C(C)O)C(C=O)(C)O)(O)=O	182a2de0de0037a4
C(C(C(C)O)C(C(C)=O)O)(O)=O	f664c1cfd3187c25
C(C(C(O)=O)C(C=O)(C)O)(O)=O	ab169ba653a00661
C(C(C(O)=O)C(C(C)=O)O)(O)=O	a8192038573bb3f8
C(C(CC(C=O)(CC(O)=O)O)O)=O	b8bf6fb01b54d77c
C(C(CC(C)O)(CC(O)=O)O)=O	fc26984a32f97ffb
C(C(C)(CC(CC(O)=O)O)O)=O	7f9e3ac9c8d5a2cb
C(CC(CC(C(C)=O)O)O)(O)=O	25957ca89013886a
C(CC(CC(C)O)O)(O)=O	9a9975eaf220cd2b
C(C(C(C)O)C(C)O)(O)=O	6a3c29fb88e6f61b
C(CC(CC(CO)(CO)O)O)(O)=O	60ee3bb6fd90d358
C(C(C(C)O)C(CO)(CO)O)(O)=O	ea1bc7f60b911900
C(CC(CO)(C(C(C)O)O)O)(O)=O	d33835c2b69a70a6
C(CC(CC(C(CO)O)O)O)(O)=O	4449a60ed5c191a6
C(C(C(CO)CO)(CC(O)=O)O)=O	71907784be122945
C(CC(CCO)(C(C=O)O)O)(O)=O	1b69db131e861a87
C(C(C)(C(C(CC(O)=O)O)O)O)=O	a8384878d84e6e9d
C(C(CC(CO)O)(CC(O)=O)O)=O	30167dbbfb81353
C(CC(C(C(C)O)O)O)(O)=O	289e4b3f1952fa80
C(CC(CC(O)=O)O)(O)=O	2fded14cb9eca8c
C(C(C(O)=O)C(C)O)(O)=O	8c1db6d239189ae6
C(CC(CO)(CC(O)=O)O)(O)=O	35838983d02c9589
C(CC(C)(C(C(O)=O)O)O)(O)=O	2eb2bdc0b9c05933
C(C(CO)(CC(CC(O)=O)O)O)=O	b847d4560696d21e
C(C(CO)(C(C)(CC(O)=O)O)O)=O	8e3c4ffd561dbdcb
C(CC1(COCC1O)O)(O)=O	1b477a75fa905c4c
C(CC1(C(O)OCC1)O)(O)=O	a19d1da4bfe0df29
C(CC1(COC(C1)O)O)(O)=O	31267eb4b63b19bd
C(CC(C(CC(O)=O)O)O)(O)=O	7708847c4aa3e351
C(C(C(O)=O)C(CO)(CO)O)(O)=O	199237383d488d13
C(C(C(O)=O)CO)(O)=O	e58f1bdd2c7feea9
C(C(CO)C(C(C(O)=O)O)O)(O)=O	d608b80e7e07fc36
C(C(C(O)=O)C(CO)O)(O)=O	ee913728f1079aae
C(C(C(C(O)=O)=O)(CCO)O)=O	aa1f6fc1aa0cda42
C(CC(C(C(O)=O)=O)(CO)O)=O	3c6a84382cc99f7d
C(C(C(C(C(O)=O)=O)(C)O)O)=O	b72b2878ad514a8d
C(C(C(CO)(CO)O)=O)(O)=O	a56aff3146fea38e
C(C(C(CO)(C(CO)O)O)=O)(O)=O	7c1fb390f68e39ba
C(CCC(O)=O)(C(C(CO)O)O)=O	2c54ad429185261a
C(C(C=O)C(C(O)=O)CC=O)=O	9c96ecfcf0615895
C(C(C=O)C(C(O)=O)CO)=O	acd1c158d732225c
C(C(C=O)C(C(O)=O)C(CO)O)=O	23c5170de1be8b82
C(CCC(C(C(CO)O)=O)=O)(O)=O	57ba6c9bb1675c74
C(CC(C(O)=O)CC(C=O)=O)=O	7a4dcae8fd021cbd
C(C(CO)CC(C=O)=O)(O)=O	a58a5fb38532721b
C(C(C(CO)O)CC(C=O)=O)(O)=O	ae5620c2d696d4c1
C(C(CO)C(C(C=O)=O)CO)(O)=O	bdc2ca87e9362486
C(C(C(C(CO)=O)=O)CCO)(O)=O	15b4618bad89e2c6
C(C(C(C(O)=O)C(C=O)CO)O)=O	5b8bc857e31f5af4
C(C(CO)C(C=O)C(C=O)O)(O)=O	de85dfc8e0044b79
C(CCC(C(C(CO)=O)O)=O)(O)=O	13d16778e3389223
C(CC(C(CC(CO)=O)=O)O)(O)=O	8ecdbba6afb79142
C(C(CCC(C(CO)=O)=O)O)(O)=O	684173c4b137ba66
C(CC(C(O)=O)CC=O)=O	93cd430aa9dab155
C(C(CO)C(C(O)=O)C(CO)=O)=O	60cb810d2d0c295c
C(C(CO)C(C=O)C(CO)=O)(O)=O	de829baa8b007bd
C(C(CO)C(C(CC=O)=O)O)(O)=O	8478ce62f784d35e
C(CC(C=O)C(C(CO)=O)O)(O)=O	85f82dee6211d58c
C(C(CC=O)C(C(CO)=O)O)(O)=O	bb68ce34c85c8fba
C(CC(C(C(CO)=O)=O)CO)(O)=O	9c409759e67a54bc
C(C(CO)CC(C(C=O)O)=O)(O)=O	dde5a5b1b5144930
C(C(CO)CC=O)(O)=O	2567c9d22b5b35b8
C(C(C(CO)O)CC=O)(O)=O	199e326ab1c3819e
C(CC(C(CO)C(CO)O)=O)(O)=O	825760806d5dda9d
C(C(CC(CO)=O)C(C=O)O)(O)=O	fbc2d8a64a38445f
C(CCO)(C(C(O)=O)C(C=O)O)=O	f4d2167b15d359c3
C(C(C(CO)=O)CC(CO)=O)(O)=O	d7db1e6b2b7cdc78
C(CCO)(C(C(O)=O)C(CO)=O)=O	e0cf1a232c819f0d
C(C(C(CCC(CO)=O)=O)O)(O)=O	479861bec1cd281f
C(C(CO)(CC(O)=O)O)(O)=O	714d29ebf03b2ea4
C(C(C(CO)O)(CC(O)=O)O)(O)=O	16442089b0b7f72f
C(CC(C(O)=O)(C(C=O)O)O)(O)=O	6a5061d63ee9edf8
C(C(CO)C(C(O)=O)(C(C)=O)O)=O	46307d26fcbc4bf
C(C(CO)C(C=O)(C(C)=O)O)(O)=O	52f09129e70bce8b
C(C(C(C)O)(CC(O)=O)O)(O)=O	43216831cee66d7e
C(C(CO)C(C(O)=O)(CO)O)(O)=O	f17bde3f790ad044
C(CC(C(C(C=O)CO)=O)O)(O)=O	839d960e963910b
C(C(C(CCC=O)=O)(CO)O)(O)=O	ad345fe9567bf1a2
C(C(C(CCC(O)=O)=O)(CO)O)=O	d5d61c0c263b34b
C(CC(C=O)C(C=O)(CO)O)(O)=O	ed6544124934e506
C(CC(C(O)=O)C(C=O)(CO)O)=O	a09820971d81802e
C(C(C(C)=O)(CC(CO)=O)O)(O)=O	e02eb0ac862cd7ea
C(CCO)(C(C(O)=O)(C(C)=O)O)=O	a39bcffc0acf3bdb
C(C(C(CC(C)=O)=O)(CO)O)(O)=O	850407b1bd8bb837
C(CCO)(C(C(O)=O)(CC=O)O)=O	d0ec1c4bf9dfa033
C(CCO)(C(C=O)(CC(O)=O)O)=O	850dc376ca1d7dfd
C(C(CO)O)(C(C=O)CC(O)=O)=O	4b3c838f2c63ccf
C(C(C(C(O)=O)CC=O)O)(O)=O	b9f2bcebb1419626
C(CC1C(C(C(O)O1)O)O)(O)=O	ed3fd1bf6dfde373
C(C1C(O)OC(CO)C1O)(O)=O	f6a6276b5fe78fb8
C(C1C(O)OCC1O)(O)=O	3d48a6e73f3e52c
C(CC1(C(O)OCC1O)O)(O)=O	60478f945ab1fd54
C(C1C(O)OCC(C1O)O)(O)=O	7861a5ddc6df66f4
C(CC1C(C(C(O1)=O)O)O)(O)=O	e40bceb2d0f9b0ba
C(C(C(C(CO)O)O)O)=CC(O)=O	ab660095038ecfce
C(CO)(C(CO)O)=C(C(O)=O)C=O	e3e1643531c04399
C(C(CO)O)(C(C=CC(O)=O)O)=O	14aeb9a49de9532
C(C(CO)(CO)O)=C(C(O)=O)C=O	674acd1c71559484
C(CO)(C(CO)O)=CC(C(O)=O)=O	665d424b7315c283
C(C(CO)O)(C(C(C(O)=O)=C)O)=O	7a3553164a65b4e7
C(C(CO)(CO)O)=CC(C(O)=O)=O	17c4804d26552fc1
C=C(C(C(O)=O)=O)C(CO)(CO)O	bfefa3476ea0448
C(CO)(CO)=C(C(C(O)=O)=O)CO	954b3fad33e94a5c
C(CO)(C(C(C(O)=O)=CCO)O)=O	a6048c3ed61a3335
C(C=C(C=O)C(CO)(CO)O)(O)=O	157598732bda6ca1
C(C(C(CO)(CO)O)=CC=O)(O)=O	9426b1aaf01fbc68
C(C(C(C=O)=C(CO)CO)O)(O)=O	598cdea91852c8ec
C(C(C(C(O)=O)=C(CO)CO)O)=O	e8169701580ee8e5
C(C(C=CC(C(CO)=O)O)O)(O)=O	9e743f303e574e13
C(CO)(CO)=C(C(O)=O)C(CO)=O	6007d187c62fa21c
C(CO)(C(C(CO)=CC(O)=O)O)=O	17b59095e6442f87
C(C(C(C=C(CO)CO)=O)O)(O)=O	2288c42b91a0a6e1
C(C(C(C(C(CO)=O)O)=C)O)(O)=O	578566119730001a
C(C(CO)(C(CO)O)O)=CC(O)=O	679261649e8c3fcc
C(C(CO)O)=C(C(C(O)=O)=O)CO	a32ace2d94ef2e61
C=C(C(C(O)=O)=O)C(C(CO)O)O	166d59e189694b0c
C(C(C(C=O)=CC(CO)O)O)(O)=O	c120a174e9255b84
C(C(C(C(O)=O)=CC(CO)O)O)=O	a05f2b788fb98093
C(C=C(C=O)C(C(CO)O)O)(O)=O	669c6001a74ffb8c
C(C(C(C(CO)O)O)=CC=O)(O)=O	3a25b9867587fb99
C(C(CO)O)=C(C(O)=O)C(CO)=O	5ea0217961e29a50
C(C(C(C=CC(CO)O)=O)O)(O)=O	39f55ed4a03e5236
C(C(C(CO)O)O)=C(C(O)=O)C=O	d8c5c8aa097c55b0
C(C(C(CO)O)O)=CC(C(O)=O)=O	621fbb19a6867bad
C(C(C=C)(C(C(CO)O)O)O)(O)=O	7b59dffaeb890f88
C(CO)(C(C=CC(O)=O)(CO)O)=O	ca15e39cf931cd38
C(CO)(C(C(C(O)=O)=C)(CO)O)=O	e7c4c5ce614b621e
C(C(C(C=O)=CCO)(CO)O)(O)=O	89eb5fbed55c15f5
C(C(C(C(O)=O)=CCO)(CO)O)=O	66e8d22c16af07d7
C(C(C=C)(C(C=O)(CO)O)O)(O)=O	bfbca150cf2c6df9
C(C(CO)(C(C=CC(O)=O)O)O)=O	a2006d22d5c347d6
C(C(C=CC(C=O)O)(CO)O)(O)=O	8270c3236d19ba03
C(C(C=CC(C(O)=O)O)(CO)O)=O	f180881bb696bca0
C(C(C=CC(CO)=O)(CO)O)(O)=O	dc729af9a1234d41
C(C(C(CO)=CC=O)(CO)O)(O)=O	29956fcdb929f592
C(C(C(CO)=CC(O)=O)(CO)O)=O	5a4fafec9f9bc4d6
C(C(C(C(C=O)O)=C)(CO)O)(O)=O	33fef0cfbd88640f
C(C(C(C(C(O)=O)O)=C)(CO)O)=O	babd963a3984fbd9
C(C(C=CC=O)(C(CO)O)O)(O)=O	5ca3d5e2623ec9b2
C(C(C=CC(O)=O)(C(CO)O)O)=O	4be2328f034ed800
C(C(C(C=O)=C)(C(CO)O)O)(O)=O	3aa67b3d83177e76
C(C(C(C(O)=O)=C)(C(CO)O)O)=O	a9fad3f61053c835
C(C(C(O)=O)O)(O)=O	e9b91713c501a97b
C(C(C(O)=O)(CO)O)(O)=O	ad0f92d20f80b16b
C(C(C=O)(C(CO)O)O)(O)=O	96bb24097ef5b1a
C(C1(C(CC(C1O)=O)O)O)(O)=O	4f279f2afd654f5c
C(C1(C=O)C(C(CC1O)O)O)(O)=O	133fe7698328e0d5
C(C(C=O)(CO)C(CCO)O)(O)=O	b38f7d056271a98e
C(C(C=O)(CO)C(C)(CO)O)(O)=O	e9279f34a85222fd
C(C(C=O)(CO)C(C(O)=O)O)(O)=O	e304f733e3100be7
C(C(C=O)(C(C)O)C(C=O)O)(O)=O	ca1e223a64b7c60b
C(C(C=O)(CO)C(C=O)O)(O)=O	1b3df7a1a77bb31c
C(C(C(C(C(O)=O)=O)(CO)O)O)=O	bb4432a34333013e
C(C(C=O)(CO)C(CC=O)O)(O)=O	5eed7eaefcdef511
C(C(C=O)(CO)C(C=O)(C)O)(O)=O	d96f0763651c740a
C(C(C=O)(CO)C(C(C)=O)O)(O)=O	b84ef31ef3aaa392
C(C(C=O)(C(C)O)C(C)O)(O)=O	de410ea306285c3e
C(C(C=O)(CO)C(C)O)(O)=O	4c1c03c83b1d969a
C(C(C(CO)(CO)C(C)O)=O)(O)=O	dc6374a483850da5
C(C(CO)(C(C)O)C(C=O)O)(O)=O	8f43bd04a0064eb0
C(C(C(CO)=O)(CO)C(C)O)(O)=O	d1ff0b9f51accb84
C(C(C=O)(C(CO)O)C(C)O)(O)=O	66fbbe0aee59c534
C(C(C(CO)(C(C)O)O)=O)(O)=O	13ebbc561a53c49f
C(C(C=O)(CO)CO)(O)=O	f7d3daf1af3001c2
C(C(C(CO)(CO)CO)=O)(O)=O	9e800d0e349727a3
C(C(CO)(CO)C(C=O)O)(O)=O	e2da21394d251a34
C(C(C(CO)=O)(CO)CO)(O)=O	f0b674409aa56857
C(C(C=O)(CO)C(CO)O)(O)=O	fb483b38877fac84
C(C1(C(C(C(C1)=O)O)O)O)(O)=O	c8b806c7bfe897fc
C(C1(CC(CC1(C=O)O)O)O)(O)=O	ffa9ea453f8d4b6
C(C1(C(CC(C1)O)O)O)(O)=O	f0f7b783f2b1ea2f
C(C1(C(C(C(C1)O)O)O)O)(O)=O	c7b19f7dcb388769
C(C(C(C)(C(CCO)O)O)=O)(O)=O	c196337597039f36
C(C(C=C)(C(C(O)=O)(C)O)O)(O)=O	6f3c6833b16eebdb
C(C(C)(C(C=CC(O)=O)O)O)(O)=O	5fb0059e98e212c2
C(C(C(C)(C(CO)(C)O)O)=O)(O)=O	85d15a3bd67becc8
C(C(C(C(C(O)=O)=O)(C)O)O)(O)=O	cf402dfa09aedc79
C(CC(C(C(C(O)=O)=O)(C)O)O)=O	d7aac7f50b044e09
C(C(C)(C(C(C(O)=O)=O)(C)O)O)=O	3754f4a56cd813cf
C(C(C(C(C(O)=O)=O)(C)O)O)(C)=O	219277f6b2e54e2b
C(C)(C(C(C)O)(CC(O)=O)O)=O	8324615a529b0933
C(C(C(C)(C(C)O)O)=O)(O)=O	885851bbabfd6b00
C(C(CO)(CC(O)=O)O)(CCO)=O	1fd636b9d3ceb44e
C(C)(C(C(CO)O)(CC(O)=O)O)=O	d3bfbc5e63a2ccd1
C(C(C(C)(C(CO)O)O)=O)(O)=O	7de8fba6c97af695
C(CO)(OCC(O)=O)=O	24ec70a81ba73d05
C(C(CO)OC(CO)=O)(O)=O	d44f3af8a2f49d44
C(C(C(CO)O)OC(CO)=O)(O)=O	ae4243f6272aed9b
C(C(COC(CO)=O)O)(O)=O	3ddb36a9066210fd
C(C(C(CO)OC(CO)=O)O)(O)=O	8d02af21f63342d3
C(C(C(COC(CO)=O)O)O)(O)=O	8d3d87a9a6d78b31
C(C1CC(C(O)O1)=O)(O)=O	6c3538c539a22ef2
C1(C(OC(C(O)=O)C1CO)O)=O	131f49d48052a238
C(C(C1COC(C1O)O)=O)(O)=O	cdc38610e5cd0bfd
