Generation	Smiles	Inchi	Pathway
G5	C=CC(C(C(C(C=O)=O)O)O)O	HILYNTYKHBLPLR	['C=CC(C(C(C(C=O)=O)O)O)O', ['45383_0', 'Aldol Condensation'], 'C(C(CO)=O)=O', ['1144_0', 'Retro Aldol'], 'C(C(C(C(C(CO)O)O)O)=O)=O', ['44_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C(C(C(CO)O)O)O)O)(O)=O', ['9_0', 'Cannizarro 2, glucose (oxidation)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C)(C)O)O)(C(C)O)=O	FGUQLFLUGICJTI	['C(C(C(C)(C)O)O)(C(C)O)=O', ['45680_0', 'Aldol Condensation'], 'C(CO)(C(C)O)=O', ['1176_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(C(C)O)=O', ['105_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['23_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C)(CC(CO)(C(C)O)O)=O	PYFQZDZTSYCBEC	['C(C)(CC(CO)(C(C)O)O)=O', ['45682_0', 'Aldol Condensation'], 'C(CO)(C(C)O)=O', ['1176_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(C(C)O)=O', ['105_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['23_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C=C)O)O)(C(C)O)=O	DETITXUTAMVQHB	['C(C(C(C=C)O)O)(C(C)O)=O', ['45706_0', 'Aldol Condensation'], 'C(CO)(C(C)O)=O', ['1176_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(C(C)O)=O', ['105_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['23_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=O)C(C(CO)CO)O)=O	NZIZLOQMRZGUNU	['C(C(C=O)C(C(CO)CO)O)=O', ['45751_0', 'Aldol Condensation'], 'C(CC=O)=O', ['1178_0', 'Retro Aldol'], 'C(CC(C(C(CO)=O)O)O)=O', ['107_0', 'Keto-enol migration twice'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=O)C(C(C)(CO)O)O)=O	JZFAGUIUEFTTBC	['C(C(C=O)C(C(C)(CO)O)O)=O', ['45962_0', 'Aldol Condensation'], 'C(CC=O)=O', ['1178_0', 'Retro Aldol'], 'C(CC(C(C(CO)=O)O)O)=O', ['107_0', 'Keto-enol migration twice'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(C(C)(C)O)O)=O)O)=O	GAEDPTDVHKYABZ	['C(C(C(C(C(C)(C)O)O)=O)O)=O', ['46435_0', 'Aldol Condensation'], 'C(C(C(CO)=O)O)=O', ['1180_0', 'Retro Aldol'], 'C(CC(C(C(CO)=O)O)O)=O', ['107_0', 'Keto-enol migration twice'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(C(C=C)O)O)=O)O)=O	JPPWIWFHECRSGV	['C(C(C(C(C(C=C)O)O)=O)O)=O', ['46439_0', 'Aldol Condensation'], 'C(C(C(CO)=O)O)=O', ['1180_0', 'Retro Aldol'], 'C(CC(C(C(CO)=O)O)O)=O', ['107_0', 'Keto-enol migration twice'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C)(CC(C(CCO)O)O)=O	VCYJCDAPYQDPRX	['C(C)(CC(C(CCO)O)O)=O', ['46454_0', 'Aldol Condensation'], 'C(C(CCO)O)=O', ['1189_0', 'Retro Aldol'], 'C(C(C(C(CCO)O)O)O)=O', ['126_0', 'Cannizarro 2, glucose (oxidation)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(CC(C)(CCO)O)=O)(O)=O	SYZJVZSCTXTQRL	['C(C(CC(C)(CCO)O)=O)(O)=O', ['46484_0', 'Aldol Condensation'], 'C(C(C)=O)(O)=O', ['1191_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)(O)=O', ['132_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C)(CC(CCO)=O)O)(O)=O	HHTDSRDNGOBYEF	['C(C(C)(CC(CCO)=O)O)(O)=O', ['46486_0', 'Aldol Condensation'], 'C(C(C)=O)(O)=O', ['1191_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)(O)=O', ['132_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C)(C(C(C)=O)CO)O)(O)=O	YOLHDFVBXODWHS	['C(C(C)(C(C(C)=O)CO)O)(O)=O', ['46488_0', 'Aldol Condensation'], 'C(C(C)=O)(O)=O', ['1191_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)(O)=O', ['132_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(CC(C(O)=O)=O)O)=CCO	KLKSVEFRWGUWLH	['C(C(CC(C(O)=O)=O)O)=CCO', ['46511_0', 'Aldol Condensation'], 'C(C(C)=O)(O)=O', ['1191_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)(O)=O', ['132_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C=CC(C(CC(C(O)=O)=O)O)O	XFOFTAWYTFRTBB	['C=CC(C(CC(C(O)=O)=O)O)O', ['46535_0', 'Aldol Condensation'], 'C(C(C)=O)(O)=O', ['1191_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)(O)=O', ['132_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=O)C(C=C)(CO)O)(O)=O	OSDGIBLMDVQVIX	['C(C(C=O)C(C=C)(CO)O)(O)=O', ['46765_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=O)C(C(C)O)O)(O)=O	JVPMMIYYFIBFGZ	['C(C(C=O)C(C(C)O)O)(O)=O', ['46769_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(CO)O)=O)C=C)(O)=O	KJAIQGBJLHLICM	['C(C(C(C(CO)O)=O)C=C)(O)=O', ['47714_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=O)C(C(CO)O)=C)(O)=O	XJYVTJKDUSEDFL	['C(C(C=O)C(C(CO)O)=C)(O)=O', ['47716_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(CO)=C)=O)O)(O)=O	KWYRJWRMYJIWMJ	['C(C(C(C(CO)=C)=O)O)(O)=O', ['47718_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(C=C)O)=O)CO)(O)=O	IUKWGVIKNIPQJX	['C(C(C(C(C=C)O)=O)CO)(O)=O', ['47722_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(C(C)O)=C)=O)O)(O)=O	BAGQHBZCYQFFOE	['C(C(C(C(C(C)O)=C)=O)O)(O)=O', ['47724_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(CO)=CC)=O)O)(O)=O	FHNAKRLQXYEILU	['C(C(C(C(CO)=CC)=O)O)(O)=O', ['47726_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(O)=O)O)(C(C=C)CO)=O	AFUQWGOMHFVCEE	['C(C(C(O)=O)O)(C(C=C)CO)=O', ['47728_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=O)C(CO)=CCO)(O)=O	QVWCBLVDJVQMRF	['C(C(C=O)C(CO)=CCO)(O)=O', ['47730_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C=C(CO)C)=O)O)(O)=O	MRQMESNWAJLZKB	['C(C(C(C=C(CO)C)=O)O)(O)=O', ['47732_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)=O)C(CO)=C)(O)=O	BDOFSHXHEDPHNP	['C(C(C(CO)=O)C(CO)=C)(O)=O', ['47734_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(O)=O)O)(CC(CO)=C)=O	ACCWGNKMBKAZMC	['C(C(C(O)=O)O)(CC(CO)=C)=O', ['47736_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(C(C(CO)=C)O)=O)(O)=O	WSGNVSZMOPHFEA	['C(CC(C(C(CO)=C)O)=O)(O)=O', ['47738_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(O)=O)(C(C=C)(CO)O)=O	JQXYHQLBYGULGH	['C(CC(O)=O)(C(C=C)(CO)O)=O', ['47764_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)=O)CCO)(O)=O	QNEVAHZVXLLPRR	['C(C(C(CO)=O)CCO)(O)=O', ['47838_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CCCCO)=O)O)(O)=O	LICVKNLQTOIPSI	['C(C(C(CCCCO)=O)O)(O)=O', ['47840_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)=O)CCCO)(O)=O	VYRPHVRNCMTQGP	['C(C(C(CO)=O)CCCO)(O)=O', ['47842_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CCC(C)O)=O)O)(O)=O	LALZKHKFOXTQIN	['C(C(C(CCC(C)O)=O)O)(O)=O', ['47844_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)=O)CC(C)O)(O)=O	NPANHMGSBYASIU	['C(C(C(CO)=O)CC(C)O)(O)=O', ['47846_0', 'Aldol Condensation'], 'C(=O)=O', ['1193_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)=O)C(C)(C)O)(O)=O	ZFCLFWYOTADUBU	['C(C(C(CO)=O)C(C)(C)O)(O)=O', ['47864_0', 'Aldol Condensation'], 'C(CC(CO)=O)(O)=O', ['1195_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(C(C(C)(C)O)O)=O)(O)=O	HPMGHJFERVBEPP	['C(CC(C(C(C)(C)O)O)=O)(O)=O', ['47866_0', 'Aldol Condensation'], 'C(CC(CO)=O)(O)=O', ['1195_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(CO)(CC(C)=O)O)(O)=O	SGRIEYZIBVLZKF	['C(CC(CO)(CC(C)=O)O)(O)=O', ['47868_0', 'Aldol Condensation'], 'C(CC(CO)=O)(O)=O', ['1195_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)=O)C(C=C)O)(O)=O	PHAKXBVUZKLTRS	['C(C(C(CO)=O)C(C=C)O)(O)=O', ['47870_0', 'Aldol Condensation'], 'C(CC(CO)=O)(O)=O', ['1195_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(C(C(C=C)O)O)=O)(O)=O	UPHZSWZZPDDCLA	['C(CC(C(C(C=C)O)O)=O)(O)=O', ['47872_0', 'Aldol Condensation'], 'C(CC(CO)=O)(O)=O', ['1195_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['134_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CC(C)(C)O)=O)O)(O)=O	FFJKPPBODAVSOR	['C(C(C(CC(C)(C)O)=O)O)(O)=O', ['47884_0', 'Aldol Condensation'], 'C(C(C(C)=O)O)(O)=O', ['1198_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)(O)=O', ['136_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C)(CC(C)=O)O)O)(O)=O	OWLGXCZKESNXAP	['C(C(C(C)(CC(C)=O)O)O)(O)=O', ['47886_0', 'Aldol Condensation'], 'C(C(C(C)=O)O)(O)=O', ['1198_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)(O)=O', ['136_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CC(C=C)O)=O)O)(O)=O	YEAYISFNVVWVCE	['C(C(C(CC(C=C)O)=O)O)(O)=O', ['47888_0', 'Aldol Condensation'], 'C(C(C(C)=O)O)(O)=O', ['1198_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)(O)=O', ['136_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(C=CC)=O)O)O)(O)=O	JSRAMMZBNJFQDW	['C(C(C(C(C=CC)=O)O)O)(O)=O', ['48017_0', 'Aldol Condensation'], 'C(C(O)=O)=O', ['1200_0', 'Retro Aldol'], 'C(CC(C(O)=O)O)(C(CO)O)=O', ['138_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(CO)=O)C=C)O)(O)=O	ODPHFJDSJKUDMO	['C(C(C(C(CO)=O)C=C)O)(O)=O', ['48019_0', 'Aldol Condensation'], 'C(C(O)=O)=O', ['1200_0', 'Retro Aldol'], 'C(CC(C(O)=O)O)(C(CO)O)=O', ['138_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(CC=C)=O)O)O)(O)=O	UPJXHWGLYBEVMB	['C(C(C(C(CC=C)=O)O)O)(O)=O', ['48021_0', 'Aldol Condensation'], 'C(C(O)=O)=O', ['1200_0', 'Retro Aldol'], 'C(CC(C(O)=O)O)(C(CO)O)=O', ['138_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(CC(C(C=C)O)=O)O)(O)=O	PHLVWRQXIQEZPI	['C(C(CC(C(C=C)O)=O)O)(O)=O', ['48023_0', 'Aldol Condensation'], 'C(C(O)=O)=O', ['1200_0', 'Retro Aldol'], 'C(CC(C(O)=O)O)(C(CO)O)=O', ['138_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)=C)C(C(O)=O)O)=O	FUIKZDWBPGAPNE	['C(C(C(CO)=C)C(C(O)=O)O)=O', ['48025_0', 'Aldol Condensation'], 'C(C(O)=O)=O', ['1200_0', 'Retro Aldol'], 'C(CC(C(O)=O)O)(C(CO)O)=O', ['138_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=C)C(C(C(O)=O)O)O)=O	SJZRASXLILFQKA	['C(C(C=C)C(C(C(O)=O)O)O)=O', ['48051_0', 'Aldol Condensation'], 'C(C(C=O)O)(O)=O', ['1207_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)(O)=O', ['142_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(C(CC(C)=O)O)O)(O)=O	JJSAJFJUNYPFFI	['C(CC(C(CC(C)=O)O)O)(O)=O', ['48055_0', 'Aldol Condensation'], 'C(CC(C=O)O)(O)=O', ['1212_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)(O)=O', ['148_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(C(C(C=C)=O)O)O)(O)=O	OIFVGPOLEJBTDZ	['C(CC(C(C(C=C)=O)O)O)(O)=O', ['49054_0', 'Aldol Condensation'], 'C=CC(CO)=O', ['1273_0', 'Retro Aldol'], 'C(C(C(C(C=C)=O)O)O)=O', ['262_0', 'Elimination2'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(C(C)O)O)(CCO)=O	ACGBNJWEBPYKGY	['C(CC(C(C)O)O)(CCO)=O', ['49346_0', 'Aldol Condensation'], 'C(C(C)O)=O', ['1306_0', 'Keto-enol migration twice'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C)(C(CO)C(C(C)O)O)=O	UDRXCVUCIMEBCO	['C(C)(C(CO)C(C(C)O)O)=O', ['49348_0', 'Aldol Condensation'], 'C(C(C)O)=O', ['1306_0', 'Keto-enol migration twice'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(CC(C(C)O)O)=O)(O)=O	PPRMIHLKQDVCJK	['C(CC(CC(C(C)O)O)=O)(O)=O', ['49386_0', 'Aldol Condensation'], 'C(C(C)O)=O', ['1306_0', 'Keto-enol migration twice'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C)=O)C(C(C)O)O)(O)=O	MCHCDBHUQSAHFO	['C(C(C(C)=O)C(C(C)O)O)(O)=O', ['49388_0', 'Aldol Condensation'], 'C(C(C)O)=O', ['1306_0', 'Keto-enol migration twice'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C)C(C(C)O)O)=O)(O)=O	KNWXHRYGUHCECL	['C(C(C(C)C(C(C)O)O)=O)(O)=O', ['49442_0', 'Aldol Condensation'], 'C(C(C)O)=O', ['1306_0', 'Keto-enol migration twice'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)C(C)(C)O)=O)(O)=O	NOGQZFNFIBZUMT	['C(C(C(CO)C(C)(C)O)=O)(O)=O', ['49480_0', 'Aldol Condensation'], 'C(C(CCO)=O)(O)=O', ['1546_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(CCO)(CC(C)=O)O)(O)=O	JLIACZALGRYDOG	['C(C(CCO)(CC(C)=O)O)(O)=O', ['49482_0', 'Aldol Condensation'], 'C(C(CCO)=O)(O)=O', ['1546_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C=CC(C(C(C(O)=O)=O)CO)O	UPFXVDDXAVXPRO	['C=CC(C(C(C(O)=O)=O)CO)O', ['49484_0', 'Aldol Condensation'], 'C(C(CCO)=O)(O)=O', ['1546_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C)(C)O)C(C(O)=O)O)=O	HLLAGUQEEFSOEM	['C(C(C(C)(C)O)C(C(O)=O)O)=O', ['49492_0', 'Aldol Condensation'], 'C(C(CC=O)O)(O)=O', ['1550_0', 'Cannizarro 2, glucose (reduction)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
