Generation	Smiles	Inchi	Pathway
G5	C(C1(CC2CC1(C(O)O2)O)O)=O	UQWDDSDANWTFGZ	['C(C1(CC2CC1(C(O)O2)O)O)=O', ['37713_0', 'Knoevenagel H'], 'C(C(CC1CC(C(O)O1)=O)O)=O', ['7078_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(CC(C=O)=O)O)O)=O', ['204_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C2(C(CO)(CC(C1)O2)O)O)=O	ZKCJCRMOFYLXPS	['C1(C2(C(CO)(CC(C1)O2)O)O)=O', ['37715_0', 'Knoevenagel H'], 'C(CO)(CC1CC(C(O)O1)=O)=O', ['7090_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(CC(CC(C=O)=O)O)=O', ['210_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C2(C(CC(CO)(C1)O2)O)O)=O	OPCKWXBLJPXSFV	['C1(C2(C(CC(CO)(C1)O2)O)O)=O', ['37717_0', 'Knoevenagel H'], 'C(CC1(CO)CC(C(O)O1)=O)=O', ['7092_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(CC(C=O)=O)O)=O', ['212_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C2(C(C)(C(C(C1)O2)O)O)O)=O	SVVJAJPXRYGESW	['C1(C2(C(C)(C(C(C1)O2)O)O)O)=O', ['37719_0', 'Knoevenagel H'], 'C(C)(C(C1CC(C(O)O1)=O)O)=O', ['7101_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C)(C(C(CC(C=O)=O)O)O)=O', ['222_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C2(C(C(C(C)(C1)O2)O)O)O)=O	VNQJTGIOGVVUTE	['C1(C2(C(C(C(C)(C1)O2)O)O)O)=O', ['37721_0', 'Knoevenagel H'], 'C(C(C1(C)CC(C(O)O1)=O)O)=O', ['7105_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)(CC(C=O)=O)O)O)=O', ['224_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C12C(C(C(O1)O)C(C2)O)O)=O	SYBCOPSOJOGIBW	['C(C12C(C(C(O1)O)C(C2)O)O)=O', ['37723_0', 'Knoevenagel H'], 'C(C1C(OC(C=O)CC1O)O)=O', ['7473_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C=O)C(CC(C=O)O)O)=O', ['168_0', 'Aldol Condensation'], 'C(CC=O)=O', ['51_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C2(C(CC(C(C1)O)O2)O)O)=O	HSCRFXRKZMQBJE	['C1(C2(C(CC(C(C1)O)O2)O)O)=O', ['37725_0', 'Knoevenagel H'], 'C(CC1C(CC(C(O)O1)=O)O)=O', ['7483_0', 'Hemiacetal Formation for 6 membered rings'], 'C(CC(C(CC(C=O)=O)O)O)=O', ['202_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C2(C(CC(CO2)(C1)O)O)O)=O	OTSRHXMTWPFYNI	['C1(C2(C(CC(CO2)(C1)O)O)O)=O', ['37727_0', 'Knoevenagel H'], 'C(CC1(COC(C(C1)=O)O)O)=O', ['7487_0', 'Hemiacetal Formation for 6 membered rings'], 'C(CC(CO)(CC(C=O)=O)O)=O', ['212_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C2(C(C(CCO2)(C1)O)O)O)=O	AURYFZCLOICYPW	['C1(C2(C(C(CCO2)(C1)O)O)O)=O', ['37729_0', 'Knoevenagel H'], 'C(C1(CCOC(C(C1)=O)O)O)=O', ['7697_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(CCO)(CC(C=O)=O)O)=O', ['194_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C1(CCCC1(C=O)O)O)(O)=O	SWCYLLMVXDRJIA	['C(C1(CCCC1(C=O)O)O)(O)=O', ['37731_0', 'Knoevenagel H'], 'C(C(CCCC(C=O)=O)O)(O)=O', ['7874_0', 'Michael Addition 0,2, '], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C1(CCCC(C1O)=O)O)(O)=O	RXRPRACEUWPXJV	['C(C1(CCCC(C1O)=O)O)(O)=O', ['37733_0', 'Knoevenagel H'], 'C(C(CCCC(C=O)=O)O)(O)=O', ['7874_0', 'Michael Addition 0,2, '], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C1CC(C(O)=O)(C(C1)O)O)=O	PSYRSENNIKQGOV	['C(C1CC(C(O)=O)(C(C1)O)O)=O', ['37735_0', 'Knoevenagel H'], 'C(C(CC(C=O)CC=O)O)(O)=O', ['7878_0', 'Michael Addition 0,2, '], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C1(C(CC(C1)O)=O)O)(O)=O	CPLHYPQTBKSLII	['C(C1(C(CC(C1)O)=O)O)(O)=O', ['37804_0', 'Knoevenagel H'], 'C1(C(CC(C1)O)O)=O', ['815_0', 'Aldol Condensation'], 'C(CC(C(C)=O)O)=O', ['234_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C)(C(C(CO)CO)O)O)=O	NNPGSGJULGPMQR	['C(C(C)(C(C(CO)CO)O)O)=O', ['37851_0', 'Knoevenagel H'], 'C(C(CO)CO)=O', ['2706_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C=C)(C(C(C)O)O)O)(O)=O	ZVROIKYGBMAQKP	['C(C(C=C)(C(C(C)O)O)O)(O)=O', ['37873_0', 'Knoevenagel H'], 'C(C(C=C)O)(O)=O', ['3031_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C(C(O)=O)(C=C)O)(O)=O	DKCHKALAQSTXKW	['C(C(C(O)=O)(C=C)O)(O)=O', ['37881_0', 'Knoevenagel H'], 'C(C(C=C)O)(O)=O', ['3031_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C(C=C)(C(C=C)O)O)(O)=O	LQTIHZHQCDYAHU	['C(C(C=C)(C(C=C)O)O)(O)=O', ['37901_0', 'Knoevenagel H'], 'C(C(C=C)O)(O)=O', ['3031_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C(C)(C(C(C)O)O)O)=O	VSEGMSAFLPSFSI	['C(C(C)(C(C(C)O)O)O)=O', ['37934_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(CO)(C(C)(C(C(C)O)O)O)=O	SXOJLTBGEJEWAN	['C(CO)(C(C)(C(C(C)O)O)O)=O', ['37964_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C(CCO1)(C(C(C)O)O)O)=O	ZGQWYMKQZMDYSJ	['C1(C(CCO1)(C(C(C)O)O)O)=O', ['37970_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C)(C(C=C)(CO)O)O)=O	GCDZKCLATLXDJS	['C(C(C)(C(C=C)(CO)O)O)=O', ['37978_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C)(C(C=CCO)O)O)=O	IGEKCWAZYHTNPB	['C(C(C)(C(C=CCO)O)O)=O', ['37980_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C=C)(C(C=O)(C)O)O)(O)=O	GNGGVSNOMISPMX	['C(C(C=C)(C(C=O)(C)O)O)(O)=O', ['37982_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C)(C(C=CC(O)=O)O)O)=O	ZGCXEGGEHXLOSN	['C(C(C)(C(C=CC(O)=O)O)O)=O', ['37984_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(CC)(C(C=O)(C)O)O)(O)=O	IJBFNHLQTXHCHO	['C(C(CC)(C(C=O)(C)O)O)(O)=O', ['38051_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C)(C(C)(CC(O)=O)O)O)=O	FUIFGTBGYPWSMV	['C(C(C)(C(C)(CC(O)=O)O)O)=O', ['38053_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C=C)(C(C(C)O)O)O)=O	AQMJEIFAMSSVIS	['C(C(C=C)(C(C(C)O)O)O)=O', ['38146_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C)(C(C(C=C)O)O)O)=O	JGHNOHJWJGHGHH	['C(C(C)(C(C(C=C)O)O)O)=O', ['38148_0', 'Knoevenagel H'], 'C(C(C)O)=O', ['3120_0', 'Retro Aldol'], 'C(C(C)(C(C(CO)=O)O)O)=O', ['94_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C(C)=O)(CCO)O)(O)=O	XGYUJCXLUGYNSJ	['C(C(C(C)=O)(CCO)O)(O)=O', ['38214_0', 'Knoevenagel H'], 'C(=O)=O', ['3341_0', 'Retro Aldol'], 'C(CC(O)=O)=O', ['431_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(CO)=O)(C=C)O)(O)=O	JUCLVPUBWRTTQC	['C(C(C(CO)=O)(C=C)O)(O)=O', ['38264_0', 'Knoevenagel H'], 'C(=O)=O', ['3341_0', 'Retro Aldol'], 'C(CC(O)=O)=O', ['431_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(CO)(C(C)(C(C=C)O)O)=O	JRJXPRNRIORQTL	['C(CO)(C(C)(C(C=C)O)O)=O', ['38367_0', 'Knoevenagel H'], 'C(CO)(C(C)O)=O', ['3713_0', 'Keto-enol migration twice'], 'C(C(C(C)O)O)=O', ['354_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C=CC(C(C(C(O)=O)=O)(C)O)O	XYZDEPGHGDHSPF	['C=CC(C(C(C(O)=O)=O)(C)O)O', ['38378_0', 'Knoevenagel H'], 'C(C(C(C)O)=O)(O)=O', ['3727_0', 'Keto-enol migration twice'], 'C(C(C(C)=O)O)(O)=O', ['443_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C1(C(C(C=C)O)(O)OCC1O)=O	FONFGASTGYWXRA	['C1(C(C(C=C)O)(O)OCC1O)=O', ['38597_0', 'Knoevenagel H'], 'C=CC=O', ['6582_0', 'Elimination2'], 'C(CCO)=O', ['304_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C(CC(C)=O)O)O)(O)=O	ZPTDYJGYQHXWMU	['C(C(C(CC(C)=O)O)O)(O)=O', ['38645_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(CC)(C(C(O)=O)O)O)=O	KCCPSQSHYZXYDW	['C(C(CC)(C(C(O)=O)O)O)=O', ['38700_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C(O)=O)O)O)(CC)=O	ZIAOYJMEHPXTAE	['C(C(C(C(O)=O)O)O)(CC)=O', ['38702_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(CCC(C(C(O)=O)O)O)=O	ICWLRKVKMNMFRW	['C(CCC(C(C(O)=O)O)O)=O', ['38704_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C)(C(C)(C(C(O)=O)O)O)=O	WFPSCRRHBKOKFJ	['C(C)(C(C)(C(C(O)=O)O)O)=O', ['38706_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C(C=O)=CC)O)O)(O)=O	MORCTXPFAFIZKZ	['C(C(C(C(C=O)=CC)O)O)(O)=O', ['38735_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(CC=CC(C(C(O)=O)O)O)=O	MGSYPXSWLNMHQE	['C(CC=CC(C(C(O)=O)O)O)=O', ['38738_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(CC=CC=O)O)O)(O)=O	IHXXXMCJECGCTE	['C(C(C(CC=CC=O)O)O)(O)=O', ['38740_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C=CC)(C(C(O)=O)O)O)=O	MJBDVSJQDRZQTD	['C(C(C=CC)(C(C(O)=O)O)O)=O', ['38742_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C(C=CC)=O)O)O)(O)=O	JSRAMMZBNJFQDW	['C(C(C(C(C=CC)=O)O)O)(O)=O', ['38744_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C=O)(CC=C)O)O)(O)=O	WWLBHHRXXISBRF	['C(C(C(C=O)(CC=C)O)O)(O)=O', ['38746_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C(CC=C)=O)O)O)(O)=O	UPJXHWGLYBEVMB	['C(C(C(C(CC=C)=O)O)O)(O)=O', ['38748_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(CC(C(C(C(O)=O)O)O)=C)=O	UPPGRJWTISILSV	['C(CC(C(C(C(O)=O)O)O)=C)=O', ['38750_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(CC(C=O)=C)O)O)(O)=O	XSYGDVIETAGODC	['C(C(C(CC(C=O)=C)O)O)(O)=O', ['38752_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C(C)=CC=O)O)O)(O)=O	AQFOKACGHCCHNF	['C(C(C(C(C)=CC=O)O)O)(O)=O', ['38754_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C=C(C=O)C)O)O)(O)=O	MKNSCRNDHPOQTJ	['C(C(C(C=C(C=O)C)O)O)(O)=O', ['38756_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C=CC=O)(C)O)O)(O)=O	VNWRIIHPWAUXSA	['C(C(C(C=CC=O)(C)O)O)(O)=O', ['38758_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C=CC(C)=O)O)O)(O)=O	PVBNTNPEWGXITM	['C(C(C(C=CC(C)=O)O)O)(O)=O', ['38760_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C=CC)O)O)(O)=O	AVEGWPDBPGRVRZ	['C(C(C(C=CC)O)O)(O)=O', ['38762_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(CC=C)O)O)(O)=O	ACRUNOQUSOPTGG	['C(C(C(CC=C)O)O)(O)=O', ['38764_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C(C=O)=C)O)O)(O)=O	LDCFFHAVSIBLDX	['C(C(C(C(C=O)=C)O)O)(O)=O', ['38768_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C=C)O)O)(O)=O	CTDSCESRMWRTFJ	['C(C(C(C=C)O)O)(O)=O', ['38788_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C(C=C)O)O)O)(O)=O	DFQUVYMRVBGHTJ	['C(C(C(C(C=C)O)O)O)(O)=O', ['38799_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C(C(CO)=O)(C=C)O)O)=O	KZLHEFVCFQWYRI	['C(C(C(C(CO)=O)(C=C)O)O)=O', ['38848_0', 'Knoevenagel H'], 'C(C=O)=O', ['20_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C=C)(C(CC=O)O)O)(O)=O	GZLAGFXMSMQWLL	['C(C(C=C)(C(CC=O)O)O)(O)=O', ['38892_0', 'Knoevenagel H'], 'C(CC=O)=O', ['51_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C)(C(CC(C=O)O)O)O)=O	BCLKEEKRTMVSQB	['C(C(C)(C(CC(C=O)O)O)O)=O', ['38970_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['57_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C)(C(CC(CO)=O)O)O)=O	AOWONIMOONNOBM	['C(C(C)(C(CC(CO)=O)O)O)=O', ['39003_0', 'Knoevenagel H'], 'C(CC(CO)=O)=O', ['59_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C)(C(C(C(C)=O)O)O)O)=O	IRYCKADKYXDLDV	['C(C(C)(C(C(C(C)=O)O)O)O)=O', ['39009_0', 'Knoevenagel H'], 'C(C(C(C)=O)O)=O', ['61_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C)(C(C)(C(C=O)O)O)O)=O	SSLYZXRDIWCAPC	['C(C(C)(C(C)(C(C=O)O)O)O)=O', ['39011_0', 'Knoevenagel H'], 'C(C(C(C)=O)O)=O', ['61_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C)O)(CC(C)O)O)(O)=O	HVTYBJKDZMBAFJ	['C(C(C(C)O)(CC(C)O)O)(O)=O', ['39038_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C=C)(C(C)O)O)(O)=O	SLHUNFSEOQKXGY	['C(C(C=C)(C(C)O)O)(O)=O', ['39044_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(CO)=O)(C(C)(C(C)O)O)=O	IWSPALBOAXKEBZ	['C(C(CO)=O)(C(C)(C(C)O)O)=O', ['39046_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(CO)O)(C(C)(C(C)O)O)=O	RCVNGWKRRDBPKJ	['C(C(CO)O)(C(C)(C(C)O)O)=O', ['39052_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C(C(C)O)(CCO)O)=O)=O	XSCCNBYKEWRSIF	['C(C(C(C(C)O)(CCO)O)=O)=O', ['39064_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C(C(C)(C(C)O)O)=O)O)=O	YDRWWZMZKYCVEB	['C(C(C(C(C)(C(C)O)O)=O)O)=O', ['39066_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C1(C(C(C)O)(O)OC(CO)C1)=O	VZNSEDRYFHSKRU	['C1(C(C(C)O)(O)OC(CO)C1)=O', ['39101_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C1(C(C(C)O)(O)OCC(C1)O)=O	GIWZQFITLNZWHN	['C1(C(C(C)O)(O)OCC(C1)O)=O', ['39103_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(CO)(C(C=C)(C(C)O)O)=O	OJGZYRPHAHUXEQ	['C(CO)(C(C=C)(C(C)O)O)=O', ['39115_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C=CC=O)(C(C)O)O)(O)=O	UINPECQXLPEGHZ	['C(C(C=CC=O)(C(C)O)O)(O)=O', ['39150_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C(C=O)=C)(C(C)O)O)(O)=O	RAQWJRBSLYMBOW	['C(C(C(C=O)=C)(C(C)O)O)(O)=O', ['39152_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C1(C(C(C)O)(O)OCC1O)=O	KKCXIHUCRYZFKA	['C1(C(C(C)O)(O)OCC1O)=O', ['39170_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C)(C(CC(C)O)O)O)=O	ZVUOZGPUMZBDHW	['C(C(C)(C(CC(C)O)O)O)=O', ['39225_0', 'Knoevenagel H'], 'C(CC(C)O)=O', ['262_0', 'Aldol Condensation'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(CO)C(C(C=O)(C)O)O)=O	WLECDUKAQRWYJG	['C(C(CO)C(C(C=O)(C)O)O)=O', ['39232_0', 'Knoevenagel H'], 'C(C(C=O)CO)=O', ['291_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C=C)(C(CCO)O)O)(O)=O	GRZKMFXNCLSWKJ	['C(C(C=C)(C(CCO)O)O)(O)=O', ['39241_0', 'Knoevenagel H'], 'C(CCO)=O', ['304_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C)(C(CCO)O)O)=O	YZJLIYNSJBMWTR	['C(C(C)(C(CCO)O)O)=O', ['39243_0', 'Knoevenagel H'], 'C(CCO)=O', ['304_0', 'Aldol Condensation'], 'C=O']
G5	C1(C(CCO1)(C(CCO)O)O)=O	LBNBICKEVLIUEK	['C1(C(CCO1)(C(CCO)O)O)=O', ['39249_0', 'Knoevenagel H'], 'C(CCO)=O', ['304_0', 'Aldol Condensation'], 'C=O']
