Generation	Smiles	Inchi	Pathway
G6	C(CO)(C(C=C)(CCO)O)=O	MALQWEBTKQZPND	['C(CO)(C(C=C)(CCO)O)=O', ['67600_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CC(C(CO)(CCO)O)=O	ULZWZJHZCBOWQT	['C=CC(C(CO)(CCO)O)=O', ['67602_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CC(C(CCO)O)O)O	QXSBWVTWBBTLPK	['CC(CC(C(CCO)O)O)O', ['67606_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC(C(CCO)O)O)(O)=O	NFPRWHAVOSOXIW	['C(CC(C(CCO)O)O)(O)=O', ['67608_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(CCO)O)O	ANUUQAHHEZMTAS	['CC(C(CCO)O)O', ['67619_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)(C(CO)(CCO)O)=O	AGUVHYJVWPTNBC	['C(C)(C(CO)(CCO)O)=O', ['67623_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC(C)(CCO)O)(O)=O	KJTLQQUUPVSXIM	['C(CC(C)(CCO)O)(O)=O', ['67626_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CCO)(CCO)O	AHHQDHCTHYTBSV	['CC(CCO)(CCO)O', ['67628_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC(CCO)(C(C)O)O)(O)=O	COGRGMLKCKDNEH	['C(CC(CCO)(C(C)O)O)(O)=O', ['67631_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(CCO)(CC)O)O)(O)=O	UPBWDDSIYARYGG	['C(C(C(CCO)(CC)O)O)(O)=O', ['67634_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CO)(CCO)O	XYHGSPUTABMVOC	['CC(CO)(CCO)O', ['67638_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)(C(CCO)O)O)O	FXZSJPKXIWRXHM	['C(C(CCO)(C(CCO)O)O)O', ['67650_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C)O)(C(CCO)O)O)=O	VMAYOPLTQOMYIL	['C(C(C(C)O)(C(CCO)O)O)=O', ['67665_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)(CC)O)(O)=O	NMBWLMFKIVZRJG	['C(C(CCO)(CC)O)(O)=O', ['67730_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(C)(CCO)O)O	XPUHQLFLUQJINS	['CC(C(C)(CCO)O)O', ['67734_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CCC(CO)(CCO)O	RJCJLPPEFRLPOZ	['CCC(CO)(CCO)O', ['67736_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)=C(CO)C(CCO)O	ODNCIYOKEPTHFE	['C(C)=C(CO)C(CCO)O', ['67743_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=C(C(CCO)O)C(C)O	OREBRRRPTMFPQS	['C=C(C(CCO)O)C(C)O', ['67745_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC=CC(CCO)O)(O)=O	HYGMOHBTUBMMKF	['C(CC=CC(CCO)O)(O)=O', ['67763_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC(CCO)O)=CC(O)=O	CIUPWGNVKSQDFN	['C(CC(CCO)O)=CC(O)=O', ['67765_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)O)=CC(CO)=O	HUGVQXRIOSYUJO	['C(C(CCO)O)=CC(CO)=O', ['67768_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)(CCO)O)=CC=O	FXSKMNCXRZZTLF	['C(C(CO)(CCO)O)=CC=O', ['67770_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)O)=C(C=O)CO	SZRBFGWQDLEZHU	['C(C(CCO)O)=C(C=O)CO', ['67774_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CO)(C(CCO)O)=CC=O	HKZZMDCTDBVKRV	['C(CO)(C(CCO)O)=CC=O', ['67777_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)O)(C(C=C)O)=O	RYKVELAEIRUKII	['C(C(CCO)O)(C(C=C)O)=O', ['67780_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)(C(C=C)O)O)=O	SHCMLXYOPAIPLJ	['C(C(CCO)(C(C=C)O)O)=O', ['67782_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=C)(CCO)O)(O)=O	OIGSEUJUTOEEQE	['C(C(C=C)(CCO)O)(O)=O', ['67787_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=C(C(O)=O)C(C)(CCO)O	YHQSVKVCMIRGKO	['C=C(C(O)=O)C(C)(CCO)O', ['67789_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CCC(C(CCO)O)O	KJPYHRLBRSHUOV	['CCC(C(CCO)O)O', ['67804_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CCC(CCO)O)O	AAYGSSGHJGVNSK	['C(CCC(CCO)O)O', ['67806_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(CO)CCO)O	QPGGTOLYBXXCRQ	['CC(C(CO)CCO)O', ['67808_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)(C(CC)O)O)(O)=O	YFVHYRIJBBQIJV	['C(C(CCO)(C(CC)O)O)(O)=O', ['67810_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)(CCCO)O)(O)=O	PHIHRVPXBAODFE	['C(C(CCO)(CCCO)O)(O)=O', ['67812_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)CC(CCO)O)(O)=O	IEOJPIKSLJMLPA	['C(C(CO)CC(CCO)O)(O)=O', ['67814_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(CO)C(C)O)(O)=O	RRJCFMMMXDRDFJ	['C(C(CO)C(CO)C(C)O)(O)=O', ['67816_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C)C(C(CCO)O)O)(O)=O	MIYBAFXKZIMHTR	['C(C(C)C(C(CCO)O)O)(O)=O', ['67818_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C1C(C(C(O)O1)(CCO)O)O	CKEHJDZFRPOMAY	['C1C(C(C(O)O1)(CCO)O)O', ['67820_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C1C(CC(O)O1)(C(CCO)O)O	SAGNPYKLDDICHH	['C1C(CC(O)O1)(C(CCO)O)O', ['67822_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC1C(C(C(O)O1)(CCO)O)O	RZOCNYCIPMJETL	['CC1C(C(C(O)O1)(CCO)O)O', ['67824_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C1C(CCO)(C(CC(O)O1)O)O	WEFBSRBZUYZLJO	['C1C(CCO)(C(CC(O)O1)O)O', ['67828_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CO)CC(CCO)O	JLBKYZBVHVXEFQ	['CC(CO)CC(CCO)O', ['67861_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CO)C(CO)C(C)O	KBPFPSDEMIUWOJ	['CC(CO)C(CO)C(C)O', ['67863_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(C)CO)(O)=O	PWSPXFDHCQHRBP	['C(C(CO)C(C)CO)(O)=O', ['67930_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(C)C(C)O)(O)=O	SUWSCCSVHGTVSD	['C(C(CO)C(C)C(C)O)(O)=O', ['67937_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)(C(C(CO)C(C)O)O)=O	YGBMODIRXXGUBB	['C(C)(C(C(CO)C(C)O)O)=O', ['67962_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C)(C(CO)C(C)O)O)=O	SBHMRSBDHUUSEL	['C(C(C)(C(CO)C(C)O)O)=O', ['67964_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=O)(C(CO)C(C)O)O)=O	DWIUWYLLXZMMGN	['C(C(C=O)(C(CO)C(C)O)O)=O', ['67979_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(CO)C(CO)O)O	KQHMVWYWWIBWOQ	['CC(C(CO)C(CO)O)O', ['67983_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(C(CO)C(C)O)O)O	ANCLRJWPPRGVMI	['CC(C(C(CO)C(C)O)O)O', ['67986_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(CO)C(C)O)O)(O)=O	IGXYCUHSNRFWGT	['C(C(C(CO)C(C)O)O)(O)=O', ['67988_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CO)(C(CO)C(C)O)O	JACSYPVJBMQMST	['CC(CO)(C(CO)C(C)O)O', ['67998_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CC(C(CO)C(C)O)O	FIRCGYPEISUBGX	['C=CC(C(CO)C(C)O)O', ['68023_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC(C(CO)CCO)O)(O)=O	RLHRWEWILLOPKV	['C(CC(C(CO)CCO)O)(O)=O', ['68092_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CO)(C(C(CO)CCO)O)=O	YTGOVABFGACTFJ	['C(CO)(C(C(CO)CCO)O)=O', ['68173_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)(C(CO)CCO)O)=O	AMMCGGGRGKKGAK	['C(C(CO)(C(CO)CCO)O)=O', ['68176_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)CO)=CC(C)O	KBZZUUZCHFOJLB	['C(C(CO)CO)=CC(C)O', ['68221_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)CO)=CC(O)=O	LZKSGFYCIFVXTG	['C(C(CO)CO)=CC(O)=O', ['68223_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)CCO)O	SYNPRNNJJLRHTI	['C(C(CO)CCO)O', ['68233_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(CO)CO)(O)=O	RIMICMLBBILRHC	['C(C(CO)C(CO)CO)(O)=O', ['68235_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CO)C(CO)CO	VJCZMIBTFRVIEB	['CC(CO)C(CO)CO', ['68267_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)C(CO)CO)(O)=O	VQULWBCSOGITKL	['C(C(CCO)C(CO)CO)(O)=O', ['68269_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C)(CO)C(CO)CO)(O)=O	DIKRVAIPMDTJDT	['C(C(C)(CO)C(CO)CO)(O)=O', ['68271_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CCO)C(CO)CO	ZTQGRXFURJLTBE	['CC(CCO)C(CO)CO', ['68273_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(C)O)C(CO)CO	CJMYRYPGFGCYTD	['CC(C(C)O)C(CO)CO', ['68275_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C)C(CO)CO)O)(O)=O	LVIRJPFHQOQPOL	['C(C(C(C)C(CO)CO)O)(O)=O', ['68305_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(CO)O)C(CO)CO	GPOJAKFNSFQWKQ	['CC(C(CO)O)C(CO)CO', ['68307_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(C(CO)CO)O)O	RMFZJAFXFJWICM	['C(C(CO)C(C(CO)CO)O)O', ['68366_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C)O)(C(CO)CO)O)=O	LCBUODJPYPQOOW	['C(C(C(C)O)(C(CO)CO)O)=O', ['68384_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)(C(C(CO)CO)O)=O	LLYPHEYOPMSDAZ	['C(C)(C(C(CO)CO)O)=O', ['68391_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C)(C(CO)CO)O)=O	OKHZMNVZRWOGFA	['C(C(C)(C(CO)CO)O)=O', ['68393_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C)(C(CO)CO)O)=O)=O	AQLBNXSESFVQDR	['C(C(C(C)(C(CO)CO)O)=O)=O', ['68398_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C)=O)(C(CO)CO)O)=O	JVJYYCDTUSQCCD	['C(C(C(C)=O)(C(CO)CO)O)=O', ['68401_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=O)(C(CO)CO)O)=O	SHXNJNZVFLYOAI	['C(C(C=O)(C(CO)CO)O)=O', ['68407_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(CO)O)O	BMQXZMXWGQFPBC	['C(C(CO)C(CO)O)O', ['68426_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(C(CO)CO)O)O	SWCWMUQYAGRRFA	['CC(C(C(CO)CO)O)O', ['68429_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(CO)CO)O)(O)=O	RXVSUXOYOCJMAP	['C(C(C(CO)CO)O)(O)=O', ['68431_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CO)(C(C)(C(CO)CO)O)=O	PIJSINAYUBMDSG	['C(CO)(C(C)(C(CO)CO)O)=O', ['68433_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)(C(CO)(C(CO)CO)O)=O	YUXDEHYGLWBXCJ	['C(C)(C(CO)(C(CO)CO)O)=O', ['68435_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC(C)(C(CO)CO)O)(O)=O	MNSQPAIPJPAGMC	['C(CC(C)(C(CO)CO)O)(O)=O', ['68437_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CCO)(C(CO)CO)O	CYKDCBSNTKIQJF	['CC(CCO)(C(CO)CO)O', ['68439_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CO)(C(CO)CO)O	BHFXYRKHSOXLEW	['CC(CO)(C(CO)CO)O', ['68441_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=C(C(O)=O)C(C(CO)CO)O	CRBMIORKHDYQOX	['C=C(C(O)=O)C(C(CO)CO)O', ['68443_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC(C(C(CO)CO)O)=O)=O	DDACDGMMEFCJMU	['C(CC(C(C(CO)CO)O)=O)=O', ['68445_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(CO)CO)(CC=O)O)=O	XLHCZWRIHKKWRV	['C(C(C(CO)CO)(CC=O)O)=O', ['68448_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CC)(C(CO)CO)O)(O)=O	QJBSZEACCQSIIF	['C(C(CC)(C(CO)CO)O)(O)=O', ['68484_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(C)O)(C(CO)CO)O	VIHDKYKDLZKIAC	['CC(C(C)O)(C(CO)CO)O', ['68486_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CCC(CO)(C(CO)CO)O	VKKVDXRUXIKCRI	['CCC(CO)(C(CO)CO)O', ['68488_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CC(C(CO)CO)O	NYIIJUNSPXOYGG	['C=CC(C(CO)CO)O', ['68527_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=C)(C(CO)CO)O)(O)=O	HADREDQCIQZYFX	['C(C(C=C)(C(CO)CO)O)(O)=O', ['68529_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CCC(C(C(CO)CO)O)O	IVTDYXSKHICJQR	['CCC(C(C(CO)CO)O)O', ['68533_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(CCCO)O)O	ZODQDZQHWNJVDG	['C(C(CO)C(CCCO)O)O', ['68535_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CCO)C(CCO)O)O	XKAQMSNMEMFOGH	['C(C(CCO)C(CCO)O)O', ['68537_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C1(C(CCO1)(C(CO)CO)O)=O	JILZMTSCTNHICV	['C1(C(CCO1)(C(CO)CO)O)=O', ['68541_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C=CC(O)=O)CO)O)=O	UFIFXHPIBHTUPQ	['C(C(C(C=CC(O)=O)CO)O)=O', ['68666_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(CO)CCO)O)=O	HQSKMKIDRWVBPF	['C(C(C(CO)CCO)O)=O', ['68674_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(CO)C(CO)C)O)=O	LGGOTPVEPRJMPH	['C(C(C(CO)C(CO)C)O)=O', ['68684_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)(C(CO)CCO)O)O	PZKMJZRXFIPBTN	['C(C(CO)(C(CO)CCO)O)O', ['68736_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=O)(C(C=C)CO)O)(O)=O	BEURYMRNUFGWPW	['C(C(C=O)(C(C=C)CO)O)(O)=O', ['68818_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(C(C(O)=O)=O)O)=C	JZSJLRAGQJFRKA	['C(C(CO)C(C(C(O)=O)=O)O)=C', ['68821_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CC(CO)C(CO)O	BZEBVQHOMVJJTK	['C=CC(CO)C(CO)O', ['68858_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CC(CO)C(C(C)O)O	XMHLALMEPUCCBV	['C=CC(CO)C(C(C)O)O', ['68861_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C=C)CO)O)(O)=O	LKYKYXAHCHJIQZ	['C(C(C(C=C)CO)O)(O)=O', ['68863_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CC(CO)C(C)(CO)O	HVBXFVKBZKGKKY	['C=CC(CO)C(C)(CO)O', ['68873_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=C(C(O)=O)C(CO)C(CO)O	DTQOHYGXNXTWNG	['C=C(C(O)=O)C(CO)C(CO)O', ['69009_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C)(C(CO)CCO)O)(O)=O	CGTITTIRHVVCCB	['C(C(C)(C(CO)CCO)O)(O)=O', ['69044_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(CO)(C(CO)O)O)O	QUCXUCNRGJACGU	['CC(C(CO)(C(CO)O)O)O', ['69206_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)(O)OC(C)CCO)=O	IQVLXAKCTRTYEK	['C(C(CO)(O)OC(C)CCO)=O', ['69214_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CC(C)OC(CO)(CO)O)=O	YOPNGGMONVMYRU	['C(CC(C)OC(CO)(CO)O)=O', ['69216_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(O)OC(C)CCO)(CO)=O	LTDNYXUBZORETO	['C(C(O)OC(C)CCO)(CO)=O', ['69218_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C1(C(O)OC(CO)C1O)=O	UEOOBZKAARMIMK	['C1(C(O)OC(CO)C1O)=O', ['69231_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(O)OC(C)CC(CO)O)=O	CRRAPDOQPORCSO	['C(C(O)OC(C)CC(CO)O)=O', ['69243_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CC(C)OC(CO)O)O)=O	XYCOXQMTWDIXSD	['C(C(CC(C)OC(CO)O)O)=O', ['69245_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C(CCO)O)O)O)O	LWWIYCLYWKAKRR	['C(C(C(C(CCO)O)O)O)O', ['69317_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C(CO)O)O)O)=CC	QAFDTIIRUWDBAV	['C(C(C(C(CO)O)O)O)=CC', ['69328_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CCC(C(C(CO)O)O)O	UGFVKDFCBKARNH	['C=CCC(C(C(CO)O)O)O', ['69330_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)=C(C=O)C(C(CO)O)O	MSOKAULAZAQWRY	['C(C)=C(C=O)C(C(CO)O)O', ['69375_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)O)=C(C=O)C(C)O	YHRJOGKKSSHIAM	['C(C(CO)O)=C(C=O)C(C)O', ['69379_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)O)=C(C(O)=O)C=O	AJEGHFCBBHEWDM	['C(C(CO)O)=C(C(O)=O)C=O', ['69383_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(CO)(CO)C(CO)O)O	STBSWLLDOYSKQM	['CC(C(CO)(CO)C(CO)O)O', ['69432_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)C(CO)C(C)O)=O	ALRULNYEMUHILL	['C(C(CO)C(CO)C(C)O)=O', ['69463_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C)O)C(CO)CO)=O	GMFSJPONLWPBRX	['C(C(C(C)O)C(CO)CO)=O', ['69466_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=O)C(CO)CO)(O)=O	CVQYJDFBHONNNO	['C(C(C=O)C(CO)CO)(O)=O', ['69470_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CC(CO)CO)=O)(O)=O	ZAMQQTIDIIFPJE	['C(C(CC(CO)CO)=O)(O)=O', ['69478_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)=C(CO)C(CO)(CO)O	OGOPYBOTQKFXBK	['C(C)=C(CO)C(CO)(CO)O', ['69480_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CO)(C(C)O)=C(CO)CO	XETCDGUOTPXYGH	['C(CO)(C(C)O)=C(CO)CO', ['69483_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CO)=C(CO)CO	DRLCSWDVAKHTJF	['C(CO)=C(CO)CO', ['69488_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CCO)C(CCO)O	DWLAOYZYKDGJTA	['CC(CCO)C(CCO)O', ['69518_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)(C(C)CCO)O)=O	KYZHPBURXJUFOM	['C(C(CO)(C(C)CCO)O)=O', ['69538_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=C)C(CO)O)(O)=O	LHFALNQLCWRXBT	['C(C(C=C)C(CO)O)(O)=O', ['69575_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C)(CC(O)=O)O)(CCO)=O	WRQTYIQIFRYTPA	['C(C(C)(CC(O)=O)O)(CCO)=O', ['69586_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=O)C(CO)C(C)O)(O)=O	QQYKSKKKISGDSE	['C(C(C=O)C(CO)C(C)O)(O)=O', ['69597_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(CO)=CC)(CO)O)(O)=O	OHXKTCGRYQSBMR	['C(C(C(CO)=CC)(CO)O)(O)=O', ['69610_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CO)(C(C)O)=C(C(O)=O)CO	BYELKFKDJFZESH	['C(CO)(C(C)O)=C(C(O)=O)CO', ['69613_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(CO)(CO)=CC(O)=O	LAENMDGNBFPOOY	['C(CO)(CO)=CC(O)=O', ['69617_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C=C)(CO)C(CO)O)(O)=O	VHGYMAWHBRQGTJ	['C(C(C=C)(CO)C(CO)O)(O)=O', ['69709_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)(C(C(CO)(CO)CO)O)=O	DVVSIHUDBHQXCA	['C(C)(C(C(CO)(CO)CO)O)=O', ['69719_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C)(C(CO)(CO)CO)O)=O	XRPZADPVLOSQHA	['C(C(C)(C(CO)(CO)CO)O)=O', ['69721_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(CO)(CO)C(CO)O)O	TUIRHIJZQPZPGE	['C(C(CO)(CO)C(CO)O)O', ['69734_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(C(CO)(CO)CO)O)O	PTQMDJNZKOEBFR	['CC(C(C(CO)(CO)CO)O)O', ['69736_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CO)(C(CO)(CO)CO)O	BBABMVKTLNHSMC	['CC(CO)(C(CO)(CO)CO)O', ['69742_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CC(C(CO)(CO)CO)O	PKBVYRDGTJBIKR	['C=CC(C(CO)(CO)CO)O', ['69748_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C=CC(CO)(CO)C(CO)O	XLMRGIIYMIYFHU	['C=CC(CO)(CO)C(CO)O', ['69770_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(C=C)(CO)CO)O)(O)=O	DWEDOCDMFAFDPM	['C(C(C(C=C)(CO)CO)O)(O)=O', ['69774_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C(C(CO)O)C(C=C)O)(O)=O	QCGOWQTZUSMMTD	['C(C(C(CO)O)C(C=C)O)(O)=O', ['69825_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(C(C(CO)(CO)O)O)O	FSBQAIFQDWJMFF	['CC(C(C(CO)(CO)O)O)O', ['69833_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CCO)(C(CO)(CO)O)O	VNGZYXKCQHMNJK	['CC(CCO)(C(CO)(CO)O)O', ['69841_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	CC(CO)(C(CO)(CO)O)O	JTMASPWYLCLPPP	['CC(CO)(C(CO)(CO)O)O', ['69843_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
