Index	Reagents	Products	Rule	Energy Change
1201_0	['O', 'C=O', 'C(CC(C(O)=O)=C)=O']	['C(O)=O', 'C=C(C(O)=O)CCO']	Cannizarro 2, HCHO (oxidation)	-24.95
1203_0	['O', 'C=O', 'C(C=C(C(O)=O)C)=O']	['C(O)=O', 'C(CO)=C(C(O)=O)C']	Cannizarro 2, HCHO (oxidation)	-24.95
1205_0	['O', 'C=O', 'C(C(C(C)O)C(CC(C)O)O)=O']	['CO', 'C(C(C(C)O)C(CC(C)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1207_0	['O', 'C=O', 'C(C(C(CC(O)=O)O)C(C)O)=O']	['CO', 'C(C(C(CC(O)=O)O)C(C)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1209_0	['O', 'C=O', 'C(C(C=O)C(CC(C)O)O)(O)=O']	['CO', 'C(C(C(O)=O)C(CC(C)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1211_0	['O', 'C=O', 'C(C(C(C)O)C(C(CO)=O)O)=O']	['CO', 'C(C(C(C)O)C(C(CO)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1213_0	['O', 'C=O', 'C(C(C(C)O)C(C=O)(CO)O)=O']	['CO', 'C(C(C(C)O)C(C=O)(CO)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1214_0	['O', 'C=O', 'C(C(C(C)O)C(C=O)(CO)O)=O']	['CO', 'C(C(C(C)O)C(C(O)=O)(CO)O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1215_0	['O', 'C=O', 'C(C(C(C(CC(C)O)O)O)=O)=O']	['CO', 'C(C(C(C(CC(C)O)O)O)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1216_0	['O', 'C=O', 'C(C(CO)C(C)O)=O']	['CO', 'C(C(CO)C(C)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1218_0	['O', 'C=O', 'C(C(C=O)C(CC(O)=O)O)(O)=O']	['CO', 'C(C(C(O)=O)C(CC(O)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1220_0	['O', 'C=O', 'C(C(C=O)C(C(CO)=O)O)(O)=O']	['CO', 'C(C(C(O)=O)C(C(CO)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1222_0	['O', 'C=O', 'C(C(C=O)C(C=O)(CO)O)(O)=O']	['CO', 'C(C(C(O)=O)C(C=O)(CO)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1223_0	['O', 'C=O', 'C(C(C=O)C(C=O)(CO)O)(O)=O']	['CO', 'C(C(C=O)C(C(O)=O)(CO)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1224_0	['O', 'C=O', 'C(CC(C(C(C=O)=O)O)O)(O)=O']	['CO', 'C(CC(C(C(C(O)=O)=O)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1225_0	['O', 'C=O', 'C(C(C=O)CO)(O)=O']	['CO', 'C(C(C(O)=O)CO)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1226_0	['O', 'C=O', 'C(C(CO)C(C(O)=O)(C)O)=O']	['CO', 'C(C(CO)C(C(O)=O)(C)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1227_0	['O', 'C=O', 'C(CO)(C(C(C(C=O)=O)O)O)=O']	['CO', 'C(CO)(C(C(C(C(O)=O)=O)O)O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1228_0	['O', 'C=O', 'C(C(CO)(C(C(C=O)=O)O)O)=O']	['CO', 'C(C(CO)(C(C(C(O)=O)=O)O)O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1229_0	['O', 'C=O', 'C(C(CO)(C(C(C=O)=O)O)O)=O']	['CO', 'C(C(CO)(C(C(C=O)=O)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1230_0	['O', 'C=O', 'C(C(C(CO)O)=O)=O']	['CO', 'C(C(C(CO)O)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1232_0	['O', 'C=O', 'C(CC(CC(C)O)O)=O']	['CO', 'C(CC(CC(C)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1234_0	['O', 'C=O', 'C(C(C(C)O)C(C)O)=O']	['CO', 'C(C(C(C)O)C(C)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1236_0	['O', 'C=O', 'C(CC(CC=O)O)(O)=O']	['CO', 'C(CC(CC(O)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1238_0	['O', 'C=O', 'C(C(C=O)C(C)O)(O)=O']	['CO', 'C(C(C(O)=O)C(C)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1240_0	['O', 'C=O', 'C(C(CC(C)O)(CC=O)O)(O)=O']	['CO', 'C(C(CC(C)O)(CC(O)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1242_0	['O', 'C=O', 'C(C(C)(CC(CC=O)O)O)(O)=O']	['CO', 'C(C(C)(CC(CC(O)=O)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1244_0	['O', 'C=O', 'C(C(C(C)O)C(C(O)=O)(C)O)=O']	['CO', 'C(C(C(C)O)C(C(O)=O)(C)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1246_0	['O', 'C=O', 'C(CC(C(O)=O)(CC=O)O)(O)=O']	['CO', 'C(CC(C(O)=O)(CC(O)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-32.0
1248_0	['O', 'C=O', 'C(CC(C(CO)=O)O)=O']	['CO', 'C(CC(C(CO)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1250_0	['O', 'C=O', 'C(C(CO)(CC=O)O)=O']	['CO', 'C(C(CO)(CC(O)=O)O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1251_0	['O', 'C=O', 'C(C(CO)(CC=O)O)=O']	['CO', 'C(C(CO)(CC=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1252_0	['O', 'C=O', 'C(C(C(C(C)O)O)=O)=O']	['CO', 'C(C(C(C(C)O)O)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1253_0	['O', 'C=O', 'C(CCO)=O']	['C(CCO)(O)=O', 'CO']	Cannizarro 2, HCHO (reduction)	-42.64
1255_0	['O', 'C=O', 'C(C(C(O)=O)C(O)=O)=O']	['CO', 'C(C(C(O)=O)C(O)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1257_0	['O', 'C=O', 'C(C(C=O)C(C(O)=O)(C)O)(O)=O']	['CO', 'C(C(C(O)=O)C(C(O)=O)(C)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1258_0	['O', 'C=O', 'C(C(C(C=O)=O)O)(O)=O']	['CO', 'C(C(C(C(O)=O)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-21.09
1259_0	['O', 'C=O', 'C(C(CO)(CC(C(O)=O)=O)O)=O']	['CO', 'C(C(CO)(CC(C(O)=O)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1260_0	['O', 'C=O', 'C(C(C)(C(C(C=O)=O)O)O)(O)=O']	['CO', 'C(C(C)(C(C(C(O)=O)=O)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1261_0	['O', 'C=O', 'C(CC(C(C)=O)=O)=O']	['CO', 'C(CC(C(C)=O)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-21.99
1262_0	['O', 'C=O', 'C(C=O)=O']	['CO', 'C(C(O)=O)=O']	Cannizarro 2, HCHO (reduction)	-26.42
1263_0	['O', 'C=O', 'C(C(C=O)O)=O']	['CO', 'C(C(C=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	43.47
1265_0	['O', 'C=O', 'C(C(CO)(C(C(O)=O)O)O)=O']	['CO', 'C(C(CO)(C(C(O)=O)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1267_0	['O', 'C=O', 'C(C(C=O)(C)O)(O)=O']	['CO', 'C(C(C(O)=O)(C)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1268_0	['O', 'C=O', 'C(C(C=O)O)(O)=O']	['CO', 'C(C(C(O)=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-42.22
1270_0	['O', 'C=O', 'C(C)=CC=O']	['CO', 'C(C)=CC(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1272_0	['O', 'C=O', 'C(CC=C)=O']	['CO', 'C(CC=C)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1274_0	['O', 'C=O', 'C(CC(C(O)=O)=C)=O']	['CO', 'C(CC(C(O)=O)=C)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1276_0	['O', 'C=O', 'C(C=C(C(O)=O)C)=O']	['CO', 'C(C(C)=CC(O)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1277_0	['C(CC(C(C(C=O)=O)O)O)(O)=O']	['C(C1C(C(C(C1O)=O)O)O)(O)=O']	Knoevenagel C	-88.27
1279_0	['C(C(CO)C(C)O)=O', 'C(CCO)=O']	['C(C(CO)(C(C)O)C(CCO)O)=O']	Knoevenagel C	-3.02
1281_0	['C(C(CO)C(C)O)=O', 'C(C=O)=O']	['C(C(CO)(C(C)O)C(C=O)O)=O']	Knoevenagel C	-3.02
1283_0	['C(C(CO)C(C)O)=O', 'C(C)=CC=O']	['C(C(CO)(C(C)O)C(C=CC)O)=O']	Knoevenagel C	-3.02
1285_0	['C(C(CO)C(C)O)=O', 'C(CC=C)=O']	['C(C(CO)(C(CC=C)O)C(C)O)=O']	Knoevenagel C	-3.02
1287_0	['C(C(C=O)CO)(O)=O', 'C(CCO)=O']	['C(C(C=O)(CO)C(CCO)O)(O)=O']	Knoevenagel C	-3.02
1289_0	['C(C(C=O)CO)(O)=O', 'C(C=O)=O']	['C(C(C=O)(CO)C(C=O)O)(O)=O']	Knoevenagel C	-3.02
1291_0	['C(C(C=O)CO)(O)=O', 'C(C)=CC=O']	['C(C(C=O)(CO)C(C=CC)O)(O)=O']	Knoevenagel C	-3.02
1293_0	['C(C(C=O)CO)(O)=O', 'C(CC=C)=O']	['C(C(C=O)(CO)C(CC=C)O)(O)=O']	Knoevenagel C	-3.02
1295_0	['C(C(C(CO)O)=O)=O', 'C(CCO)=O']	['C(C(C(CO)(C(CCO)O)O)=O)=O']	Knoevenagel C	-7.7
1295_1	['C(C(C(CO)O)=O)=O', 'C(CCO)=O']	['C(C(C(CO)(C(CCO)O)O)=O)=O']	Knoevenagel H	-7.7
1297_0	['C(C(C(CO)O)=O)=O', 'C(C=O)=O']	['C(C(C(C(C=O)=O)(CO)O)O)=O']	Knoevenagel C	-7.7
1297_1	['C(C(C(CO)O)=O)=O', 'C(C=O)=O']	['C(C(C(C(C=O)=O)(CO)O)O)=O']	Knoevenagel H	-7.7
1299_0	['C(C(C(CO)O)=O)=O', 'C(C)=CC=O']	['C(C)=CC(C(C(C=O)=O)(CO)O)O']	Knoevenagel C	-7.7
1299_1	['C(C(C(CO)O)=O)=O', 'C(C)=CC=O']	['C(C)=CC(C(C(C=O)=O)(CO)O)O']	Knoevenagel H	-7.7
1301_0	['C(C(C(CO)O)=O)=O', 'C(CC=C)=O']	['C=CCC(C(C(C=O)=O)(CO)O)O']	Knoevenagel C	-7.7
1301_1	['C(C(C(CO)O)=O)=O', 'C(CC=C)=O']	['C=CCC(C(C(C=O)=O)(CO)O)O']	Knoevenagel H	-7.7
1303_0	['C(C(C(C)O)C(C)O)=O', 'C(C=O)=O']	['C(C(C(C)O)(C(C)O)C(C=O)O)=O']	Knoevenagel C	-3.02
1305_0	['C(CC(CC=O)O)(O)=O', 'C(C=O)=O']	['C(C(C(CC=O)O)C(C=O)O)(O)=O']	Knoevenagel C	-3.62
1307_0	['C(C(C=O)C(C)O)(O)=O', 'C(C=O)=O']	['C(C(C=O)(C(C)O)C(C=O)O)(O)=O']	Knoevenagel C	-3.02
1309_0	['C(C(C(C(C)O)O)=O)=O', 'C(C=O)=O']	['C(C(C(C(C=O)=O)(C(C)O)O)O)=O']	Knoevenagel C	-7.7
1309_1	['C(C(C(C(C)O)O)=O)=O', 'C(C=O)=O']	['C(C(C(C(C=O)=O)(C(C)O)O)O)=O']	Knoevenagel H	-7.7
1311_0	['C(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(CCO)O)O)=O']	Knoevenagel C	53.89
1311_1	['C(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(CCO)O)O)=O']	Knoevenagel H	53.89
1313_0	['C(CCO)=O', 'C(CCO)(O)=O']	['C(C(CO)C(CCO)O)(O)=O']	Knoevenagel C	8.85
1315_0	['C(CCO)=O', 'C(CC(C)O)(O)=O']	['C(C(C(C)O)C(CCO)O)(O)=O']	Knoevenagel C	-3.62
1317_0	['C(CCO)=O', 'C(CC(O)=O)(O)=O']	['C(C(C(O)=O)C(CCO)O)(O)=O']	Knoevenagel C	-3.62
1319_0	['C(CCO)=O', 'C(C(C(C)O)O)(O)=O']	['C(C(C(C)O)(C(CCO)O)O)(O)=O']	Knoevenagel C	-7.7
1319_1	['C(CCO)=O', 'C(C(C(C)O)O)(O)=O']	['C(C(C(C)O)(C(CCO)O)O)(O)=O']	Knoevenagel H	-7.7
1321_0	['C(CCO)=O', 'C(C(C(O)=O)O)(O)=O']	['C(C(C(O)=O)(C(CCO)O)O)(O)=O']	Knoevenagel C	-7.7
1321_1	['C(CCO)=O', 'C(C(C(O)=O)O)(O)=O']	['C(C(C(O)=O)(C(CCO)O)O)(O)=O']	Knoevenagel H	-7.7
1323_0	['C(CCO)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(CCO)O)O)(O)=O']	Knoevenagel C	-19.75
1323_1	['C(CCO)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(CCO)O)O)(O)=O']	Knoevenagel H	-19.75
1325_0	['C(C(C(O)=O)C(O)=O)=O', 'C(C=O)=O']	['C(C(C(O)=O)(C=O)C(C=O)O)(O)=O']	Knoevenagel C	-3.02
1327_0	['C(C(C(C=O)=O)O)(O)=O', 'C(C=O)=O']	['C(C(C(C=O)=O)(C(C=O)O)O)(O)=O']	Knoevenagel C	-7.7
1327_1	['C(C(C(C=O)=O)O)(O)=O', 'C(C=O)=O']	['C(C(C(C=O)=O)(C(C=O)O)O)(O)=O']	Knoevenagel H	-7.7
1329_0	['C(C=O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C=O)O)O)=O']	Knoevenagel C	53.89
1329_1	['C(C=O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C=O)O)O)=O']	Knoevenagel H	53.89
1331_0	['C(C=O)=O', 'C(CCO)(O)=O']	['C(C(CO)C(C=O)O)(O)=O']	Knoevenagel C	8.85
1333_0	['C(C=O)=O', 'C(CC(C)O)(O)=O']	['C(C(C(C)O)C(C=O)O)(O)=O']	Knoevenagel C	-3.62
1335_0	['C(C=O)=O', 'C(CC(O)=O)(O)=O']	['C(C(C(O)=O)C(C=O)O)(O)=O']	Knoevenagel C	-3.62
1337_0	['C(C=O)=O', 'C(C(C(C)O)O)(O)=O']	['C(C(C(C)O)(C(C=O)O)O)(O)=O']	Knoevenagel C	-7.7
1337_1	['C(C=O)=O', 'C(C(C(C)O)O)(O)=O']	['C(C(C(C)O)(C(C=O)O)O)(O)=O']	Knoevenagel H	-7.7
1339_0	['C(C=O)=O', 'C(C(C(O)=O)O)(O)=O']	['C(C(C(O)=O)(C(C=O)O)O)(O)=O']	Knoevenagel C	-7.7
1339_1	['C(C=O)=O', 'C(C(C(O)=O)O)(O)=O']	['C(C(C(O)=O)(C(C=O)O)O)(O)=O']	Knoevenagel H	-7.7
1341_0	['C(C=O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(C=O)O)O)(O)=O']	Knoevenagel C	-19.75
1341_1	['C(C=O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(C=O)O)O)(O)=O']	Knoevenagel H	-19.75
1343_0	['C(C=O)=O', 'C(C(C(C)=O)CO)(O)=O']	['C(C)(C(C(O)=O)(CO)C(C=O)O)=O']	Knoevenagel C	-3.02
1345_0	['C(C(C=O)O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C(C=O)O)O)O)=O']	Knoevenagel C	115.48
1345_1	['C(C(C=O)O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C(C=O)O)O)O)=O']	Knoevenagel H	115.48
1347_0	['C(C(C=O)O)=O', 'C(CCO)(O)=O']	['C(C(CO)C(C(C=O)O)O)(O)=O']	Knoevenagel C	70.45
1349_0	['C(C(C=O)O)=O', 'C(CO)(CO)=O']	['C(C(C=O)(C(CO)(CO)O)O)=O']	Knoevenagel C	58.71
1349_1	['C(C(C=O)O)=O', 'C(CO)(CO)=O']	['C(C(C=O)(C(CO)(CO)O)O)=O']	Knoevenagel H	58.71
1351_0	['C(C(C=O)O)=O', 'C(CC(C)O)(O)=O']	['C(C(C(C(C=O)O)O)C(C)O)(O)=O']	Knoevenagel C	57.98
1353_0	['C(C(C=O)O)=O', 'C(CC(O)=O)(O)=O']	['C(C(C(O)=O)C(C(C=O)O)O)(O)=O']	Knoevenagel C	57.98
1355_0	['C(C(C=O)O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C=O)(C(C(O)=O)(CO)O)O)=O']	Knoevenagel C	46.06
1355_1	['C(C(C=O)O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C=O)(C(C(O)=O)(CO)O)O)=O']	Knoevenagel H	46.06
1357_0	['C(C(C=O)O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(C(C=O)O)O)O)(O)=O']	Knoevenagel C	41.84
1357_1	['C(C(C=O)O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(C(C=O)O)O)O)(O)=O']	Knoevenagel H	41.84
1359_0	['C(C(C=O)O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(C(C(O)=O)O)O)O)=O']	Knoevenagel C	41.84
1359_1	['C(C(C=O)O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(C(C(O)=O)O)O)O)=O']	Knoevenagel H	41.84
1361_0	['C(C(C=O)O)=O', 'C(C)=CC=O']	['C(C(C=O)(C(C=CC)O)O)=O']	Knoevenagel C	53.89
1361_1	['C(C(C=O)O)=O', 'C(C)=CC=O']	['C(C(C=O)(C(C=CC)O)O)=O']	Knoevenagel H	53.89
1363_0	['C(C(C=O)O)=O', 'C(CC=C)=O']	['C(C(C=O)(C(CC=C)O)O)=O']	Knoevenagel C	53.89
1363_1	['C(C(C=O)O)=O', 'C(CC=C)=O']	['C(C(C=O)(C(CC=C)O)O)=O']	Knoevenagel H	53.89
1365_0	['C(CCO)(O)=O', 'C(CO)(CO)=O']	['C(C(CO)C(CO)(CO)O)(O)=O']	Knoevenagel C	13.67
1367_0	['C(CCO)(O)=O', 'C(C(CO)=O)(O)=O']	['C(C(CO)C(C(O)=O)(CO)O)(O)=O']	Knoevenagel C	1.02
1369_0	['C(CCO)(O)=O', 'C(C(C=O)O)(O)=O']	['C(C(CO)C(C(C(O)=O)O)O)(O)=O']	Knoevenagel C	-3.2
1371_0	['C(CCO)(O)=O', 'C(C)=CC=O']	['C(C(CO)C(C=CC)O)(O)=O']	Knoevenagel C	8.85
1373_0	['C(CCO)(O)=O', 'C(CC=C)=O']	['C(C(CO)C(CC=C)O)(O)=O']	Knoevenagel C	8.85
1375_0	['C(CO)(CO)=O', 'C(CC(C)O)(O)=O']	['C(C(C(C)O)C(CO)(CO)O)(O)=O']	Knoevenagel C	1.2
1377_0	['C(CO)(CO)=O', 'C(CC(O)=O)(O)=O']	['C(C(C(O)=O)C(CO)(CO)O)(O)=O']	Knoevenagel C	1.2
1379_0	['C(CO)(CO)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(CO)(CO)O)O)(O)=O']	Knoevenagel C	-14.93
1379_1	['C(CO)(CO)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(CO)(CO)O)O)(O)=O']	Knoevenagel H	-14.93
1381_0	['C(CC(C)O)(O)=O', 'C(C)=CC=O']	['C(C(C(C)O)C(C=CC)O)(O)=O']	Knoevenagel C	-3.62
1383_0	['C(CC(C)O)(O)=O', 'C(CC=C)=O']	['C(C(C(CC=C)O)C(C)O)(O)=O']	Knoevenagel C	-3.62
1385_0	['C(CC(O)=O)(O)=O', 'C(C)=CC=O']	['C(C(C(O)=O)C(C=CC)O)(O)=O']	Knoevenagel C	-3.62
1387_0	['C(CC(O)=O)(O)=O', 'C(CC=C)=O']	['C(C(C(O)=O)C(CC=C)O)(O)=O']	Knoevenagel C	-3.62
1389_0	['C(C(C(C)O)O)(O)=O', 'C(C)=CC=O']	['C(C(C(C)O)(C(C=CC)O)O)(O)=O']	Knoevenagel C	-7.7
1389_1	['C(C(C(C)O)O)(O)=O', 'C(C)=CC=O']	['C(C(C(C)O)(C(C=CC)O)O)(O)=O']	Knoevenagel H	-7.7
1391_0	['C(C(C(C)O)O)(O)=O', 'C(CC=C)=O']	['C(C(C(CC=C)O)(C(C)O)O)(O)=O']	Knoevenagel C	-7.7
1391_1	['C(C(C(C)O)O)(O)=O', 'C(CC=C)=O']	['C(C(C(CC=C)O)(C(C)O)O)(O)=O']	Knoevenagel H	-7.7
1393_0	['C(C(C(O)=O)O)(O)=O', 'C(C)=CC=O']	['C(C(C(O)=O)(C(C=CC)O)O)(O)=O']	Knoevenagel C	-7.7
1393_1	['C(C(C(O)=O)O)(O)=O', 'C(C)=CC=O']	['C(C(C(O)=O)(C(C=CC)O)O)(O)=O']	Knoevenagel H	-7.7
1395_0	['C(C(C(O)=O)O)(O)=O', 'C(CC=C)=O']	['C(C(C(O)=O)(C(CC=C)O)O)(O)=O']	Knoevenagel C	-7.7
1395_1	['C(C(C(O)=O)O)(O)=O', 'C(CC=C)=O']	['C(C(C(O)=O)(C(CC=C)O)O)(O)=O']	Knoevenagel H	-7.7
1397_0	['C(C(C=O)O)(O)=O', 'C(C)=CC=O']	['C(C(C=O)(C(C=CC)O)O)(O)=O']	Knoevenagel C	-19.75
1397_1	['C(C(C=O)O)(O)=O', 'C(C)=CC=O']	['C(C(C=O)(C(C=CC)O)O)(O)=O']	Knoevenagel H	-19.75
1399_0	['C(C(C=O)O)(O)=O', 'C(CC=C)=O']	['C(C(C=O)(C(CC=C)O)O)(O)=O']	Knoevenagel C	-19.75
1399_1	['C(C(C=O)O)(O)=O', 'C(CC=C)=O']	['C(C(C=O)(C(CC=C)O)O)(O)=O']	Knoevenagel H	-19.75
1401_0	['C(C(CO)O)(O)=O', 'C(CCO)=O']	['C(C(CO)(C(CCO)O)O)(O)=O']	Knoevenagel C	-7.7
1401_1	['C(C(CO)O)(O)=O', 'C(CCO)=O']	['C(C(CO)(C(CCO)O)O)(O)=O']	Knoevenagel H	-7.7
1402_0	['C(C(CO)O)(O)=O', 'C(C=O)=O']	['C(C(CO)(C(C=O)O)O)(O)=O']	Knoevenagel C	-7.7
1402_1	['C(C(CO)O)(O)=O', 'C(C=O)=O']	['C(C(CO)(C(C=O)O)O)(O)=O']	Knoevenagel H	-7.7
1403_0	['C(C(CO)O)(O)=O', 'C(C(C=O)O)=O']	['C(C(CO)(C(C(C=O)O)O)O)(O)=O']	Knoevenagel C	53.89
1403_1	['C(C(CO)O)(O)=O', 'C(C(C=O)O)=O']	['C(C(CO)(C(C(C=O)O)O)O)(O)=O']	Knoevenagel H	53.89
1404_0	['C(C(CO)O)(O)=O', 'C(CO)(CO)=O']	['C(C(CO)(C(CO)(CO)O)O)(O)=O']	Knoevenagel C	-2.89
1404_1	['C(C(CO)O)(O)=O', 'C(CO)(CO)=O']	['C(C(CO)(C(CO)(CO)O)O)(O)=O']	Knoevenagel H	-2.89
1406_0	['C(C(CO)O)(O)=O', 'C(C)=CC=O']	['C(C(CO)(C(C=CC)O)O)(O)=O']	Knoevenagel C	-7.7
1406_1	['C(C(CO)O)(O)=O', 'C(C)=CC=O']	['C(C(CO)(C(C=CC)O)O)(O)=O']	Knoevenagel H	-7.7
1408_0	['C(C(CO)O)(O)=O', 'C(CC=C)=O']	['C(C(CO)(C(CC=C)O)O)(O)=O']	Knoevenagel C	-7.7
1408_1	['C(C(CO)O)(O)=O', 'C(CC=C)=O']	['C(C(CO)(C(CC=C)O)O)(O)=O']	Knoevenagel H	-7.7
1410_0	['C(C)=O', 'C(C(CO)C(C)O)=O']	['C(C(CO)(C(C)O)C(C)O)=O']	Knoevenagel C	-3.19
1412_0	['C(C)=O', 'C(C(C=O)CO)(O)=O']	['C(C(C=O)(CO)C(C)O)(O)=O']	Knoevenagel C	-3.19
1414_0	['C(C)=O', 'C(C(C(CO)O)=O)=O']	['C(C(C(CO)(C(C)O)O)=O)=O']	Knoevenagel C	-7.87
1414_1	['C(C)=O', 'C(C(C(CO)O)=O)=O']	['C(C(C(CO)(C(C)O)O)=O)=O']	Knoevenagel H	-7.87
1416_0	['C(C)=O', 'C(C(C(C)O)C(C)O)=O']	['C(C(C(C)O)(C(C)O)C(C)O)=O']	Knoevenagel C	-3.19
1417_0	['C(C)=O', 'C(CC(CC=O)O)(O)=O']	['C(C(C(CC=O)O)C(C)O)(O)=O']	Knoevenagel C	-3.79
1419_0	['C(C)=O', 'C(C(C=O)C(C)O)(O)=O']	['C(C(C=O)(C(C)O)C(C)O)(O)=O']	Knoevenagel C	-3.19
1421_0	['C(C)=O', 'C(C(C(C(C)O)O)=O)=O']	['C(C(C(C(C)O)(C(C)O)O)=O)=O']	Knoevenagel C	-7.87
1421_1	['C(C)=O', 'C(C(C(C(C)O)O)=O)=O']	['C(C(C(C(C)O)(C(C)O)O)=O)=O']	Knoevenagel H	-7.87
1423_0	['C(C)=O', 'C(C(C(O)=O)C(O)=O)=O']	['C(C(C(O)=O)(C=O)C(C)O)(O)=O']	Knoevenagel C	-3.19
1425_0	['C(C)=O', 'C(C(C(C=O)=O)O)(O)=O']	['C(C(C(C=O)=O)(C(C)O)O)(O)=O']	Knoevenagel C	-7.87
1425_1	['C(C)=O', 'C(C(C(C=O)=O)O)(O)=O']	['C(C(C(C=O)=O)(C(C)O)O)(O)=O']	Knoevenagel H	-7.87
1427_0	['C(C)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C)O)O)=O']	Knoevenagel C	53.72
1427_1	['C(C)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C)O)O)=O']	Knoevenagel H	53.72
1428_0	['C(C)=O', 'C(CCO)(O)=O']	['C(C(CO)C(C)O)(O)=O']	Knoevenagel C	8.68
1429_0	['C(C)=O', 'C(CC(C)O)(O)=O']	['C(C(C(C)O)C(C)O)(O)=O']	Knoevenagel C	-3.79
1430_0	['C(C)=O', 'C(CC(O)=O)(O)=O']	['C(C(C(O)=O)C(C)O)(O)=O']	Knoevenagel C	-3.79
1431_0	['C(C)=O', 'C(C(C)(CC(O)=O)O)(O)=O']	['C(C(C(C)O)C(C(O)=O)(C)O)(O)=O']	Knoevenagel C	-3.79
1433_0	['C(C)=O', 'C(C(C(C)O)O)(O)=O']	['C(C(C(C)O)(C(C)O)O)(O)=O']	Knoevenagel C	-7.87
1433_1	['C(C)=O', 'C(C(C(C)O)O)(O)=O']	['C(C(C(C)O)(C(C)O)O)(O)=O']	Knoevenagel H	-7.87
